Grapheme	IPA	Frequency
^n	n	84
a	a	131
v	v	27
rr	rː	29
-$	NULL	31
b	b	13
l	l	25
k	k	7
o	o	49
^y	y/j	2
s$	s	12
s	s	20
l$	l	12
^m	m	6
a$	a	7
^rr	rː	17
rr$	rː	13
^sw	sʷ	1
o$	o	11
e	e	53
t	t	22
m	m	10
kh	kʰ	21
v$	v	10
'i	ʔ i	3
j	j/dʒ	13
u	u	50
n	n	46
i	i	25
g	g	13
_	+	5
g$	g	4
m$	m	3
^l	l	11
e$	e	25
ns	n s	1
'e	ʔ e	3
'	ʔ	1
u$	u	4
^w	w	2
i$	i	13
^kh	kʰ	14
^s	s	12
t$	t	10
^t	t	12
^j	j/dʒ	5
kh$	kʰ	10
^b	b	4
'e$	ʔ e	1
gs	g s	2
n$	n	10
b$	b	2
^v	v	9
'a	ʔ a	3
w	w	2
^k	k	7
d	d	4
khs	kʰ s	1
k$	k	2
$	NULL	5
r	r	2
a|	a +	2
'$	ʔ	3
^d	d	1
^kh|	kʰ +	1
o|	o +	2
e|	e +	1
