Grapheme	IPA	Frequency
^v	v	7
a	a	136
r	r	32
n$	n	51
^mw	mʷ	2
ii	i	4
r$	r	22
^b	ⁿb	22
o	o	51
l	l	39
k	k	10
^s	s	21
ls	l s	1
l$	l	25
^a	a	26
s	s	21
^vw	vʷ	4
e	e	53
^d	ⁿd	13
i$	i	12
^l	l	26
u	u	44
m	m	26
m$	m	12
^m	m	37
t$	t	32
t	t	38
i	i	71
n	n	54
aa	a	5
p$	p	14
^i	i	20
p	p	8
^u	u	3
d	ⁿd	12
uu	u	4
g$	ⁿg	10
^bb	ⁿʙ	6
^e	e	3
bw	ⁿbʷ	2
h$	h	22
_	+	9
v	v	12
^r	r	12
k$	k	15
e$	e	12
w	w	4
^o	o	5
^n	n	7
g	ⁿg	24
b	ⁿb	9
gs	ⁿg s	1
^w	w	3
u$	u	9
^p	p	5
a$	a	20
^k	k	9
^t	t	11
^y	j	7
y	j	5
bb	ⁿʙ	5
h	h	3
o$	o	4
^g	ⁿg	7
^ii	i	1
vs	v s	1
d$	ⁿd	1
^bw	ⁿbʷ	2
mw	mʷ	1
rw	r w	1
ns	n s	1
sw	s w	1
^uu	u	1
^aa	a	2
bb$	ⁿʙ	1
ks	k s	1
v|s	v + s	1
^e$	e	1
