Grapheme	IPA	Frequency
^v	v	2
a	a	115
r	r	38
-$	NULL	16
^d	ⁿd	1
e	e	31
l	l	58
mʷ	mʷ	7
i	i	75
r$	r	11
^ᵐb	ⁿb	5
ŋ	ŋ	18
n$	n	27
^b	ⁿb	1
u	u	61
^-	NULL	82
o	o	50
ŋ$	ŋ	14
^n	n	62
-	+	60
h	h	8
l$	l	26
ᵐbʷ	ⁿbʷ	7
v	v	21
ʔ	ʔ	16
s$	s	13
^ᵐbʷ	ⁿbʷ	3
s	s	21
n	n	19
ɛ	e	39
p$	p	12
ɔ	o	3
ʔ$	ʔ	18
^t	t	4
t	t	33
^h	h	2
β	v	9
m	m	41
m$	m	7
^s	s	7
ʉ	y	17
w	w	8
ⁿdʳ	ⁿdʳ	6
i$	i	18
tʰ	t h	1
ⁿd	ⁿd	9
ᵑg	ⁿg	7
nh	n h	1
^ᵐβ	n v	2
vʷ	vʷ	3
ɪ	i	22
aᵐb	a ⁿb	1
u$	u	7
ᵐʙ	ⁿʙ	5
e$	e	5
ɳ	ŋ	1
^ⁿd	ⁿd	4
^m	m	8
d	ⁿd	1
o$	o	9
t$	t	12
bʷ	ⁿbʷ	1
_	+	14
_$	NULL	1
ᵐb	ⁿb	15
p	p	5
_ᵐb	ⁿb	1
k	k	2
a$	a	3
$	NULL	5
^l	l	4
ə	ø	4
^mʷ	mʷ	1
y	y	2
^i	i	10
g	ⁿg	1
nw	n w	1
ɔ$	o	1
ph	p h	1
h$	h	3
ᵐp	ᵐb	1
ʰ	h	1
βs$	v s	1
ɪ$	i	1
^e	e	2
aˑ	aː	1
ee	eː	2
aː$	aː	1
aa	aː	1
ŋs	ŋ s	1
^ᵑg	ⁿg	3
ᵑk	ⁿk	2
^x	ɣ	1
^r	r	1
aː	aː	1
^a	a	4
^eⁿd	e ⁿd	1
^ɪ	i	1
