Grapheme	IPA	Frequency
^l	l	11
i	i	62
m	m	24
a	a	128
-$	NULL	27
^h	h	20
ɛ	ɛ	10
n	n	56
d	d	14
e$	e	30
^m	m	28
t	t	30
o$	o	26
h	h	7
e	e	46
l	l	29
^ɛ	ɛ	4
u	u	58
a$	a	82
k	k	45
o	o	51
c	c/ts	6
^c	c	9
v	v	28
^n	n	12
z	z	1
^k	k	26
r	r	43
u$	u	33
ɔ	ɔ	17
^t	t	16
^s	s	7
s	s	12
^a	a	6
n|	n +	3
b	b	21
j	j/dʒ	4
^r	r	9
^i	i	10
ŋ	ŋ	15
^u	u	5
^ŋ	ŋ	7
ɔ$	ɔ	3
^v	v	7
i$	i	19
p	p	9
^o	o	5
ch	ch/tsʰ	1
_	+	13
^p	p	22
r|	r +	2
ts	ts	7
a|	a +	4
g	g	11
t|	t +	1
^ch	cʰ	1
^ts	ts	7
^ɔ	ɔ	1
^ɣ	ɣ	3
ɣ	ɣ	1
ē	ē/e 	1
e|	e +	2
^e	e	2
i|	i +	1
u|	u +	1
-	+	4
=	+	1
^j	j/dʒ	1
^b	b	1
gh	gʱ	2
