Grapheme	IPA	Frequency
^m	m	11
i	i	29
n	n	10
e	e	31
-	+	21
k$	k	16
^p	p	2
eː	eː	1
ŋ	ŋ	5
g	g	3
^d	d	14
a	a	36
m	m	13
ə	ə	2
r	r	7
a$	a	2
^mw	mʷ	3
e$	e	4
^g	g	10
j	j/dʒ	2
h	h	7
n$	n	22
l	l	15
u	u	27
^b	b	13
rh	rʰ	2
^e	e	6
ř	ř/r	3
^s	s	3
uː	uː	4
s$	s	2
ls	l s	1
^h	h	11
o	o	22
^n	n	3
^l	l	5
ŋ$	ŋ	6
r$	r	11
^gw	gʷ	1
^i	i	1
^nⁿr	n ⁿr	2
ʔ$	ʔ	1
ṙ	ṙ/r	1
iː$	iː	5
d	d	4
s	s	4
oː	oː	1
ʔ	ʔ	1
^u	u	1
m$	m	2
^ŋ	ŋ	1
^w	w	6
i$	i	8
^r	r	3
b	b	8
_	+	4
nw	nʷ	1
iː	iː	4
ə$	ə	2
I	ɪ	2
aː	aː	5
əː	əː	1
l$	l	2
^mwh	mʷʰ	1
mw	mʷ	1
rs	r s	1
o$	o	5
bs	b s	1
k	k	2
t	t	1
w	w	1
^j	j/dʒ	1
w$	w	2
u$	u	4
^i$	i	1
^rh	rʰ	1
h$	h	4
tt	tː	1
^bw	bʷ	1
^x	x	1
x	x	1
c$	c/ts	1
rh$	rʰ	2
