Grapheme	IPA	Frequency
^l	l	9
i	i	52
m	m	16
a$	a	47
^m	m	23
a	a	126
r̃	r̃/r	9
u$	u	38
t	t	32
u	u	45
^βʷ	βʷ	1
n	n	38
o	o	50
βʷ	βʷ	3
o$	o	20
^s	s	15
l	l	27
i$	i	50
^b	b	2
s	s	25
^β	β	18
r	r	37
x	x	24
^t	t	25
ŋ	ŋ	10
^x	x	19
^pʰ	pʰ	1
e	e	15
-$	NULL	3
e$	e	15
aᵐb	a ⁿb	6
^ᵐbʷ	ⁿbʷ	2
-	+	8
k	k	1
^r	r	8
β	β	24
^d	d	2
d	d	2
m$	m	3
^ⁿd	ⁿd	5
^p	p	4
^ᵐb	ⁿb	2
^č	č/tʃ	2
ⁿd	ⁿd	8
ɛ	ɛ	3
ɛ$	ɛ	1
^ŋ	ŋ	1
n$	n	2
^n	n	7
ɣ	ɣ	9
^i	i	2
^pʷ	pʷ	1
ṁ	ṁ/m	1
^sw	sʷ	1
^e	e	1
^a	a	17
č	č/tʃ	5
^u	u	1
ɔ	ɔ	1
bʷ	bʷ	1
_	+	7
w	w	3
^c	c	1
^r̃	r̃/r	2
^tʰ	tʰ	2
^o	o	1
^k	k	4
p	p	1
β$	β	1
c	c/ts	1
^aᵐb	a ⁿb	1
^y	y/j	1
w$	w	1
y	y/j	1
ᵐb	ⁿb	1
