Grapheme	IPA	Frequency
^n	n	12
i	i	25
m	m	18
e	e	70
-	+	34
n$	n	65
^k	k	29
a|	a +	2
a	a	79
w$	w	9
^c	c	14
ŋ	ŋ	12
k	k	4
^kʷ	kʷ	3
u	u	50
s	s	9
e$	e	14
l$	l	6
u|	u +	2
c	c/ts	11
n	n	21
ɪ	ɪ	22
m$	m	4
y	y/j	5
ey	ey/ei	5
$	NULL	5
o	o	44
i$	i	22
^m	m	14
h$	h	16
lh	lʰ	2
l	l	20
^p	p	19
t	t	14
^d̃	d̃	7
p	p	8
r	r	12
^s	s	3
^h	h	10
^i	i	9
ñw	ñw/nʷ	1
^ŋ	ŋ	6
^t	t	13
_	+	2
h	h	14
ŋ$	ŋ	7
^l	l	9
e|	e +	4
t$	t	8
mʷ	mʷ	4
^d	d	2
d	d	9
l|	l +	1
r$	r	3
^e	e	5
n|	n +	1
i|	i +	1
b̃	b̃/b	4
u$	u	3
^w	w	3
s$	s	5
d̃	d̃/d	9
^y	y/j	5
ws	w s	1
w	w	8
ɪ$	ɪ	2
k$	k	3
rh	rʰ	4
^mʷ	mʷ	4
^ñ	ɲ	2
^n|	n +	1
rw	rʷ	2
ã	ã	1
o$	o	5
a$	a	2
^b̃	b̃/b	3
r|w	r + w	1
^r	r	4
lw	lʷ	1
kh	kʰ	1
^u	u	1
^pʷ	pʷ	1
ŋh	ŋʰ	1
