Grapheme	IPA	Frequency
^n	n	6
i	i	20
m	m	16
e	e	38
-	+	20
n$	n	42
^g	g	8
a	a	46
g	g	8
^bw	bʷ	2
h	h	7
d	d	4
j	j/dʒ	16
l$	l	5
^m	m	20
e$	e	2
^d	d	10
o	o	21
u	u	26
k$	k	1
^b	b	10
r	r	13
^a	a	7
w	w	5
^ə	ə	1
ř	ř/r	5
ə	ə	4
^s	s	3
s	s	6
^h	h	5
aː	aː	8
l	l	16
^ŋ	ŋ	3
^l	l	9
ʔ	ʔ	9
^R	ʀ	3
o$	o	8
^j	j/dʒ	3
mw	mʷ	3
i$	i	15
ŋ	ŋ	7
^aː	aː	2
iː	iː	2
iː$	iː	6
u$	u	8
t$	t	5
b	b	3
-$	NULL	1
n	n	5
_$	NULL	1
oː	oː	1
oː$	oː	2
^w	w	3
m$	m	2
^r	r	1
^ř	ř/r	1
eː	eː	2
^mw	mʷ	3
^e	e	2
_	+	5
uː	uː	3
d$	d	1
ŋ$	ŋ	2
a$	a	2
k	k	1
^iː	iː	1
^o	o	1
bw	bʷ	1
ṙ	ṙ/r	1
t	t	1
$	NULL	1
^i$	i	1
ʔw	ʔʷ	2
