Grapheme	IPA	Frequency
^a	a	63
_	+	112
’	ʔ	20
i	i	49
n$	n	46
e	e	52
a	a	62
u	u	33
m$	m	5
j	j/dʒ	10
^ŋ	ŋ	1
o	o	31
p	p	13
ⁿd	ⁿd	7
^m	m	5
e$	e	27
^t̪	t̪	14
m	m	26
ᵐb	ⁿb	2
n	n	21
^e	e	13
l	l	15
t̪$	t̪	11
^ᵐb	ⁿb	5
_ʰn	+ ʰn	1
a:	aː	2
^n	n	11
t̪	t̪	20
i:	iː	1
k	k	9
ŋ$	ŋ	5
c	c/ts	10
w	w	8
ẽ	ẽ	1
__	+	1
ɲ	ɲ	2
a$	a	14
^w	w	4
o$	o	10
^u	u	2
u$	u	12
^ⁿd	ⁿd	2
^p	p	8
ʝ	ʝ	3
ø	ø	2
^ɲ	ɲ	1
^v	v	2
i:$	iː	2
i$	i	13
_ⁿd	+ ⁿd	4
g	g	3
_ᵐb	+ ⁿb	7
^c	c	5
ɛ$	ɛ	2
ᵐbʷ	ⁿbʷ	1
aᵐb	a ⁿb	3
ã	ã	2
^’	ʔ	1
a:$	aː	1
x	x	1
ɛ	ɛ	1
p$	p	2
pʷ	pʷ	1
^j	j/dʒ	2
^uᵐb	u ⁿb	1
ʷ	w	1
eᵐb	e ⁿb	1
^g$	g	1
^o$	o	1
^o	o	1
^m$	m	1
^g	g	6
^n$	n	1
^i	i	1
^l	l	1
ø$	ø	1
^k	k	2
^ee$	eː	1
