Grapheme	IPA	Frequency
^p	p	7
aa	aː	22
ú$	ú/u	38
a	a	126
ú	ú/u	24
-$	NULL	46
^k	k	26
u	u	8
m	m	14
s	s	9
^d	d	26
t	t	41
n	n	44
e$	e	7
^y	y/j	20
a$	a	47
d	d	32
ii	iː	5
i$	i	42
i	i	47
^t	t	24
l	l	23
k	k	19
^uu	uː	1
pʷ	pʷ	2
^u	u	3
^ss	sː	3
e	e	26
^m	m	19
ŋ	ŋ	30
-	+	23
^ú	ʔ ú/u	6
y	y/j	3
^úú	ʔ ú/u ʔ ú/u	3
^pʷ	pʷ	7
^ŋ	ŋ	6
w	w	9
ii$	iː	4
^n	n	14
ee	eː	2
^mʷmʷ	mʷː	1
^mʷ	mʷ	4
úú	úú/uː	3
é	é/e	7
é$	é/e	4
tt	tː	1
^-	NULL	13
^l	l	6
o	o	22
o$	o	14
^w	w	5
^tt	tː	2
úú$	úú/uː	2
^ii	iː	4
mʷ	mʷ	4
^i	i	4
u$	u	6
^kk	kː	2
aa$	aː	4
uu$	uː	1
oo$	oː	1
^pp	pː	1
^s	s	7
^mm	mː	2
^dd	dː	1
éé	éé/eː	2
dd	dː	1
p	p	2
oo	oː	1
ee$	eː	1
w$	w	1
^o	o	1
