Grapheme	IPA	Frequency
^m	m	28
a$	a	39
ɔ	ɔ	44
r	r	17
ɔ$	ɔ	68
o	o	8
s	s	16
^a	a	18
e	e	60
l	l	48
e$	e	59
^v	v	14
i	i	63
u$	u	20
m	m	26
b	b	10
u	u	41
_	+	16
p	p	6
^l	l	10
2$	NULL	1
n	n	31
k	k	27
^k	k	16
i$	i	16
^w	w	13
w	w	8
o$	o	4
^s	s	6
a	a	69
^ᵐb	ⁿb	8
^u	u	7
t	t	21
ⁿd	ⁿd	6
^ⁿd	ⁿd	3
^ɔ	ɔ	4
^e	e	11
v	v	21
d	d	5
^aᵐb	a ⁿb	5
aᵐb	a ⁿb	1
ŋ	ŋ	14
^r	r	5
^i	i	11
ⁿǰ	ⁿǰ/ⁿdʒ	1
^e$	e	1
^f	f	4
^t	t	19
ñ	ɲ	2
^mʷ	mʷ	3
mʷ	mʷ	3
^ŋ	ŋ	8
g	g	2
^p	p	7
^n	n	5
eᵐb	e ⁿb	2
eᵑg	e ⁿg	1
ᵑg	ⁿg	2
ᵐb	ⁿb	1
^ᵐbʷ	ⁿbʷ	1
^eᵐb	e ⁿb	1
pw	pʷ	1
