Grapheme	IPA	Frequency
^r	r	13
i	i	27
m	m	9
a$	a	55
^m	m	29
a	a	71
s	s	7
u	u	23
i$	i	35
t	t	23
u$	u	41
^v	v	6
e$	e	25
^s	s	16
l	l	8
^a	a	12
r	r	32
^k	k	25
^p	p	13
k	k	17
e	e	23
n	n	18
^i	i	7
v	v	3
aa	aː	12
^t	t	30
o	o	22
o$	o	18
^u	u	5
^n	n	8
f	f	12
g	g	10
^r$	r	1
^a$	a	14
oo	oː	5
m$	m	1
uu$	uː	4
^f	f	15
aa$	aː	8
-	+	1
^j	j/dʒ	2
p	p	4
j	j/dʒ	2
^f$	f	1
ii$	iː	1
kk	kː	1
uu	uː	3
^l	l	3
^w	w	2
^o	o	2
jj	jj/dʒː	1
ŋ	ŋ	1
^s$	s	1
^mm	mː	2
^-	NULL	1
oo$	oː	3
^aa	aː	1
^i$	i	1
v$	v	1
ee	eː	1
'u$	ʔ u	1
^g	g	1
_	+	1
'r	ˀr	1
