Grapheme	IPA	Frequency
^m	m	29
i	i	62
n	n	42
i$	i	41
^a	a	7
k	k	47
ɔ	ɔ	42
s$	s	7
a	a	74
a$	a	38
^k	k	48
e	e	31
v	v	17
e$	e	22
^g	g	8
u	u	81
l	l	44
ɛ$	ɛ	12
^h	h	14
h	h	32
p	p	25
g	g	12
p$	p	6
^p	p	24
n$	n	14
k$	k	20
ɛ	ɛ	68
m$	m	6
^t	t	17
o	o	39
t	t	24
^l	l	23
^r	r	7
^ɛ	ɛ	6
-	+	3
m	m	30
_	+	6
r	r	24
u$	u	17
^n	n	12
s	s	17
ŋ	ŋ	6
o$	o	9
^i	i	5
r$	r	4
t$	t	2
^s	s	10
ii	iː	1
^b	b	7
^v	v	3
ɔ$	ɔ	10
^w	w	3
b	b	9
l$	l	12
_$	NULL	2
^u	u	1
^d	d	2
^_	NULL	1
d	d	1
ŋ$	ŋ	5
^o$	o	1
w	w	2
^e	e	1
y	y/j	1
$	NULL	1
