Grapheme	IPA	Frequency
^i	i	6
_	+	35
n$	n	36
^o	o	3
m	m	10
e	e	48
ɲ	ɲ	4
a$	a	22
^j	j/dʒ	8
u	u	26
r	r	9
i	i	37
^e	e	9
a	a	37
o	o	28
^w	w	10
ⁿd	ⁿd	7
e$	e	5
^ᵐb	ⁿb	6
v	v	8
n	n	21
aᵐb	a ⁿb	5
r$	r	3
m$	m	4
^a	a	7
p	p	5
^ⁿd	ⁿd	8
x	x	1
^k	k	9
i:	iː	2
^t̪	t̪	11
^’	ʔ	3
’	ʔ	1
^n	n	11
^p	p	8
_ᵐb	+ ⁿb	4
^mʷ	mʷ	1
i$	i	11
õ	õ	1
^m	m	10
j	j/dʒ	6
u$	u	6
k$	k	13
k	k	3
t̪	t̪	1
ã	ã	2
l	l	11
ŋ$	ŋ	1
g	g	3
o$	o	10
c$	c/ts	14
^ʝ	ʝ	1
w	w	2
^ɲ	ɲ	5
^c	c	7
^g	g	1
ɛ	ɛ	1
p$	p	4
í	í/i	1
^v	v	2
ᵐbʷ	ⁿbʷ	1
eᵐb	e ⁿb	1
ʷ	w	1
a:	aː	1
^o:	oː	1
^r	r	1
u:	uː	1
ɲ$	ɲ	2
a:$	aː	1
ʝ	ʝ	1
^f	f	1
^u	u	2
c	c/ts	3
^ᵐbʷ	ⁿbʷ	1
^ɲ$	ɲ	1
^m$	m	1
^n$	n	1
^a$	a	2
