Grapheme	IPA	Frequency
^l	l	20
i	i	75
m	m	19
a	a	152
-	+	93
n	n	92
a$	a	134
^g	g	13
e	e	58
d	d	7
^m	m	24
t	t	40
o	o	90
^n	n	8
^e	e	5
e$	e	24
^s	s	15
r	r	47
ŋ	ŋ	17
^t	t	26
l	l	37
i$	i	25
u	u	82
u$	u	34
^b	b	12
^k	k	29
v	v	19
p	p	17
s	s	21
g	g	11
^a	a	3
b	b	9
h	h	7
^r	r	7
^i	i	6
o$	o	20
^h	h	19
^ŋ	ŋ	6
z	z	5
^d	d	4
^p	p	20
k	k	39
^_	NULL	1
q	q	12
^v	v	13
_	+	11
^z	z	3
^q	q	1
^o	o	2
n|	n +	1
