Grapheme	IPA	Frequency
^f	f	13
a	a	130
k	k	31
e$	e	23
^w	w	4
o	o	52
s	s	41
i$	i	44
^k	k	61
u	u	56
y	y/j	16
a$	a	41
o$	o	14
^d	d	1
r	r	49
e	e	36
^y	y/j	11
t	t	40
_	+	19
u|	u +	26
v	v	15
i	i	43
n$	n	31
w	w	10
^g	g	6
ii$	iː	26
n	n	25
j	j/dʒ	2
^a	a	7
d	d	6
r$	r	3
^t	t	19
^s	s	19
ii	iː	1
m	m	21
^kw|	kʷ +	12
aa$	aː	4
^j	j/dʒ	3
^i	i	8
u$	u	17
g	g	9
kk	kː	2
^n	n	5
^m	m	15
e|	e +	1
ŋ$	ŋ	5
f	f	14
uu	uː	1
^k|	k +	1
ns	n s	2
a|	a +	2
tt	tː	3
-	+	20
b	b	14
^v	v	4
l	l	1
^kw	kʷ	2
ss	sː	4
^b	b	7
^r	r	6
ey	ey/ei	1
dd	dː	1
^fw	fʷ	1
^a$	a	1
^e$	e	1
^e	e	3
