Grapheme	IPA	Frequency
^v	v	17
g	g	3
e$	e	7
^k	k	9
e	e	24
d$	d	1
^h	h	8
y	y/j	7
o	o	22
v$	v	6
a	a	29
ɣ	ɣ	3
a$	a	30
^m	m	14
p$	p	5
^l	l	18
m$	m	8
^n	n	26
i	i	28
ŋ	ŋ	1
k$	k	18
j	j/dʒ	2
u	u	25
v	v	8
i$	i	12
m	m	6
^ɣ	ɣ	9
aa$	aː	1
ɛ	ɛ	15
n$	n	19
w	w	2
l$	l	8
d	d	8
ɔ	ɔ	4
o$	o	7
n	n	5
^b	b	6
z	z	2
b$	b	4
^kw	kʷ	1
h	h	11
l	l	15
u$	u	12
^p	p	7
^g	g	3
t$	t	1
g$	g	4
t	t	6
^ps	p s	1
^y	y/j	13
^ŋ	ŋ	6
¥	NULL	2
ñ	ɲ	3
^vv	vː	1
^d	d	7
ɔ$	ɔ	3
ɣ$	ɣ	7
ey	ey/ei	1
^t	t	6
ɔɔ$	ɔɔ/ɔː	3
uu$	uː	4
vh	vʰ	1
^kʷ	kʷ	2
^kk	kː	1
^s	s	2
^ks	k s	2
^3	NULL	1
nh	nʰ	1
^tt	tː	1
b	b	1
^ä	ä/æ	1
ɛ$	ɛ	4
p	p	2
k	k	1
^ìw	ʔ ì/i w	2
^z	z	1
ŋ$	ŋ	2
pʷ	pʷ	1
kw	kʷ	1
^ms	m s	1
I	ɪ	1
ʔ$	ʔ	1
ii$	iː	1
^o	o	1
^i	i	1
^vh	vʰ	1
ə$	ə	1
