Grapheme	IPA	Frequency
^l	l	17
ə	ə	96
m	m	37
a	a	225
-$	NULL	35
-	+	34
n	n	79
a$	a	114
^ɣ	ɣ	12
e	e	47
d	d	13
^m	m	40
t	t	29
v	v	33
^p	p	24
ŋ	ŋ	50
g	g	37
r	r	48
^ŋ	ŋ	9
l	l	45
o	o	29
o$	o	15
^k	k	45
ĵ	ĵ/dʒ	8
k	k	36
b	b	28
e$	e	31
^z	z	7
ɔ$	ɔ	20
ɔ	ɔ	52
p	p	16
^s	s	28
œ	œ	5
a|	a +	1
u	u	19
^t	t	19
ā	ā/a 	4
r$	r	7
^r	r	11
ɣ	ɣ	22
ə̥$	ə̥/ə	8
ɣ$	ɣ	1
^v	v	17
s	s	16
^n	n	20
z	z	2
ə$	ə	8
u$	u	2
^e	e	6
^ps	p s	2
j	j/dʒ	1
ts$	ts	11
ǰ	ǰ/dʒ	4
ɔ̄	ɔ̄/ɔ	3
i	i	9
k$	k	3
_	+	4
^i	i	8
ps$	p s	2
ɣs$	ɣ s	2
ɒ$	ɒ	1
ks$	k s	3
ụ$	ụ/u	1
nǰ$	nǰ/ⁿdʒ	2
ĵ$	ĵ/dʒ	2
^a	a	8
ō	ō/o	1
l$	l	3
č	č/tʃ	2
k|	k +	1
ts	ts	3
nǰ	nǰ/ⁿdʒ	3
^u	u	1
i$	i	1
vs$	v s	1
s$	s	2
v$	v	1
rs	r s	1
m$	m	2
ps	p s	2
ẹ$	ẹ/e	1
ōs	ō/o s	1
n$	n	1
^ɔ	ɔ	5
^ɔ|	ɔ +	1
x	x	1
