Grapheme	IPA	Frequency
^p	p	6
æ	æ	33
n	n	12
-	+	61
n$	n	37
^ɣ	ɣ	13
a	a	29
l	l	18
a$	a	3
^m	m	19
u	u	11
ʔ	ʔ	24
u$	u	6
^r	r	8
ɔ	ɔ	11
ŋ	ŋ	12
^t	t	9
r	r	21
^β	β	16
^n	n	43
m	m	15
ɛ	ɛ	39
s	s	9
ɒ	ɒ	51
l$	l	15
_	+	7
ɛ$	ɛ	7
œ	œ	26
r$	r	18
β	β	14
k	k	11
^ʔ	ʔ	19
​͡pʷ	pʷ	16
i	i	29
s$	s	17
^k	k	14
p	p	8
t$	t	7
ɣ	ɣ	19
ɣ$	ɣ	5
t	t	7
​͡mʷ	mʷ	6
ø	ø	18
ps	p s	1
ɪ$	ɪ	8
^ŋ	ŋ	5
^l	l	11
w	w	10
ŋ$	ŋ	5
^w	w	10
^s	s	8
^œ	œ	1
ʔ$	ʔ	14
ŋs	ŋ s	1
i$	i	6
ʊ	ʊ	11
k$	k	10
^ɛ	ɛ	1
^ɪ	ɪ	1
β$	β	6
w$	w	6
-$	NULL	2
m$	m	3
ø$	ø	3
mw	mʷ	1
ɔ$	ɔ	1
æ$	æ	3
ɪ	ɪ	4
œ$	œ	2
ɒ$	ɒ	1
v	v	1
ŋw	ŋʷ	2
^ŋ͡mʷ	ŋmʷ	1
