Grapheme	IPA	Frequency
^l	l	19
i	i	52
m	m	23
a$	a	97
^m	m	26
a	a	132
r	r	35
i$	i	31
t	t	44
u	u	57
^n	n	9
e	e	37
n	n	48
e$	e	24
^s	s	13
o	o	69
^g	g	14
b	b	10
l	l	27
^p	p	33
u$	u	44
j	j/dʒ	6
^k	k	20
v	v	22
d	d	11
^t	t	19
-	+	21
p	p	14
g	g	15
_	+	9
s	s	17
^v	v	14
^r	r	9
q	q	9
^b	b	14
ŋ	ŋ	15
^i	i	13
o$	o	40
^u	u	7
^a	a	8
^o	o	4
k	k	25
^ñ	ɲ	3
ñ	ɲ	3
^d	d	7
-$	NULL	5
^ŋ	ŋ	2
^e	e	1
^h	h	2
^j	j/dʒ	2
z	z	1
^q	q	2
