Grapheme	IPA	Frequency
^m	m	22
a	a	110
-	+	45
ŋ$	ŋ	28
u$	u	20
t	t	26
u	u	55
a$	a	39
^l	l	14
e	e	48
^-	NULL	45
f	f	1
i	i	56
l$	l	8
^h	h	7
·	+	5
m	m	28
ᵐb	ⁿb	5
i$	i	18
^β	β	8
β	β	21
k	k	32
h	h	14
o$	o	13
l	l	35
o	o	45
^ᵐb	ⁿb	15
n	n	22
p$	p	5
^k	k	7
r	r	11
^p	p	1
eᵐb	e ⁿb	1
^n̥	n̥	1
m$	m	7
ⁿd	ⁿd	2
x	x	6
e$	e	9
d	d	1
k$	k	7
^ⁿd	ⁿd	3
·-	+	3
^s	s	10
ŋ	ŋ	7
s	s	11
^ŋ	ŋ	3
^a	a	17
w	w	5
n$	n	11
ᵐbʷ	ⁿbʷ	1
t$	t	15
^βʷ	βʷ	1
m̥	m̥	3
^n	n	16
^t	t	3
mʷ	mʷ	3
h$	h	4
ᵑg	ⁿg	3
aᵐb	a ⁿb	3
^ᵑg	ⁿg	1
p	p	2
^x	x	1
^e	e	1
^i	i	6
^f	f	1
^aᵐb	a ⁿb	1
^ns	n s	1
^iᵐb	i ⁿb	1
_	+	3
s$	s	2
aᵑg	a ⁿg	1
