Grapheme	IPA	Frequency
^l	l	6
i	i	42
m	m	10
a	a	141
-$	NULL	22
^ŋ	ŋ	5
s	s	15
^w	w	10
n	n	28
e	e	33
^kʷ	kʷ	3
a$	a	58
k	k	22
o$	o	19
^j	j/dʒ	8
l	l	16
o	o	20
t$	t	4
^t	t	17
b	b	12
ú	ú/u	1
l$	l	7
r	r	29
ŋ	ŋ	11
r$	r	6
^ñ	ɲ	4
ñ$	ɲ	1
^f	f	5
u	u	34
^k	k	33
t	t	25
^n	n	5
p	p	1
j	j/dʒ	5
p$	p	2
i$	i	22
^mʷ	mʷ	3
g	g	6
ñ	ɲ	1
^m	m	10
v	v	8
m$	m	8
^y	y/j	9
y	y/j	6
^-	NULL	1
^d	d	7
^v	v	6
w	w	11
e$	e	8
ŋ$	ŋ	4
mʷ	mʷ	2
u$	u	11
a|	a +	3
n$	n	4
^i	i	9
á	á/a	3
^s	s	7
o|	o +	1
^o	o	6
-	+	6
d	d	2
^r	r	7
b$	b	2
kʷ	kʷ	1
^u	u	1
bʷ	bʷ	1
ó	ó/o	1
f	f	3
^bʷ	bʷ	3
$	NULL	1
í	í/i	1
f$	f	4
^ŋ|	ŋ +	1
^b	b	13
k$	k	2
_	+	1
^g	g	2
^k|	k +	1
s$	s	2
g$	g	1
^e	e	2
v|	v +	1
^i$	i	1
^a	a	2
x	x	1
^bw	bʷ	2
