Grapheme	IPA	Frequency
^n	n	5
i	i	50
m	m	21
a	a	131
-$	NULL	7
^ŋ	ŋ	5
s$	s	6
^w	w	7
n$	n	15
^a	a	20
g	g	4
e	e	13
^u	u	17
-	+	19
l	l	21
a$	a	35
t	t	24
m$	m	12
n	n	28
u	u	41
^i	i	5
o	o	40
r	r	16
^p	p	11
s	s	10
z	z	13
ɡ$	g	3
^m	m	20
^ɡ	g	7
b̊	b̥/b	1
r$	r	9
i$	i	29
^d	d	5
o$	o	7
p	p	7
ŋ	ŋ	22
ɡ	g	11
u$	u	23
^t	t	22
^k	k	6
k	k	5
t$	t	6
e$	e	7
b	b	11
^r̊	r̥	1
i̊$	i̥/i	1
^s	s	14
ŋ$	ŋ	16
^l	l	9
_	+	10
^y	y/j	16
β	β	10
β$	β	3
^ɣ	ɣ	2
ɣ	ɣ	2
z$	z	3
w	w	6
^-	NULL	7
v	v	1
v$	v	2
^b	b	6
^r	r	4
t̊	t̥/t	1
d	d	4
rw	rʷ	1
r̊	r̥	2
l$	l	3
s̊	s̥/s	1
p$	p	2
k$	k	2
uu	uː	2
^ii$	iː	1
y	y/j	1
^g	g	1
b$	b	3
ŋs	ŋ s	1
^o	o	1
^i$	i	1
^e	e	2
^rh	rʰ	1
