Grapheme	IPA	Frequency
^n	n	97
y	y/j	28
i	i	71
m	m	20
e$	e	61
ä$	ä/æ	33
u	u	84
o	o	81
u$	u	50
j	j/dʒ	7
i$	i	47
k	k	24
^w	w	10
^s	s	12
a	a	47
v	v	21
e	e	60
l	l	99
^p	p	20
b	b	34
t	t	16
g	g	56
g$	g	1
^e	e	15
ä	ä/æ	36
â	â/a	16
^d	d	16
a$	a	20
^b	b	16
n	n	39
^l	l	16
mw	mʷ	6
w	w	27
s	s	9
o$	o	51
d	d	16
^t	t	21
aa	aː	5
^k	k	10
ää$	ää/æː	4
^v	v	22
ää	ää/æː	5
_	+	6
â$	â/a	18
aa$	aː	6
uu$	uː	5
^m	m	24
ââ	â/a â/a	2
^bw	bʷ	1
ii$	iː	4
p	p	22
ââ$	â/a â/a	7
^mw	mʷ	1
^â	â/a	1
bw	bʷ	2
^g	g	6
ee	eː	2
^i	i	17
pw	pʷ	4
^ee	eː	1
âw	â/a w	2
^o	o	8
äs	ä/æ s	1
ee$	eː	8
ŋ	ŋ	2
ī$	ī/i	1
^u	u	4
^ñ	ɲ	2
ii	iː	3
oo$	oː	3
nw	nʷ	1
^uu$	uː	2
^ii	iː	2
s$	s	1
^ee$	eː	1
_$	NULL	2
th	tʰ	4
r	r	4
^e$	e	1
