Grapheme	IPA	Frequency
^s	s	11
i$	i	10
^j	j/dʒ	8
a	a	111
’	ʔ	24
e	e	36
_	+	37
ɣʷ	ɣʷ	2
l	l	13
aᵐb	a ⁿb	4
n$	n	44
j	j/dʒ	6
u	u	21
s	s	3
i	i	46
^xʰ	xʰ	13
^v	v	9
o	o	44
f	f	3
n	n	16
o$	o	11
^f	f	7
ⁿd	ⁿd	8
^’	ʔ	4
m	m	15
e$	e	17
^t̪	t̪	16
w	w	3
t̪	t̪	16
k	k	10
m$	m	3
^ʰm	ʰm	4
p$	p	8
i:	iː	1
^ᵐb	ⁿb	6
^c	c	7
^m	m	11
ɲ	ɲ	3
a$	a	18
^ɲ	ɲ	8
_ᵐb	+ ⁿb	6
^ʝ	ʝ	3
v	v	11
c	c/ts	3
^u	u	2
ʰ	ʰm	1
p	p	8
x	x	2
^w	w	4
u$	u	6
^ⁿd	ⁿd	5
t̪$	t̪	10
^n	n	7
^x	x	10
^a	a	1
ʝ	ʝ	4
g	g	2
^o:	oː	1
ɛ	ɛ	1
ᵐb	ⁿb	1
aʰn	a ʰn	1
k$	k	10
ã	ã	1
^p	p	3
ẽ	ẽ	1
pʷ	pʷ	1
a:	aː	1
c$	c/ts	4
ɛ$	ɛ	1
ŋ$	ŋ	5
^ɣʷ	ɣʷ	2
_ʰn	+ ʰn	1
a:$	aː	1
o:	oː	1
^g	g	2
^k	k	3
^l	l	1
_ⁿd	+ ⁿd	1
