Grapheme	IPA	Frequency
^e	e	63
-	+	12
b	b	19
ee$	eː	1
d	d	25
a|	a +	1
m	m	36
a	a	89
u	u	30
w$	w	8
^d	d	7
r	r	54
ũ	ũ	2
mw	mʷ	16
-$	NULL	1
^r	r	7
e	e	76
n	n	33
_	+	17
i	i	70
w	w	20
n$	n	48
a$	a	30
ů	ů/u	11
g	g	12
o$	o	17
e|	e +	2
^t	t	4
k	k	12
ȯ$	ȯ/o	10
^ȯ	ȯ/o	11
rr	rː	2
e$	e	25
^åw$	å/a w	1
ŋ	ŋ	13
t	t	35
^w	w	6
ts	ts	4
t$	t	9
o	o	29
^i	i	34
j	j/dʒ	18
ȯ|	ȯ/o +	1
^a	a	23
å	å/a	1
|	+	1
^b	b	7
ũ$	ũ	1
m$	m	6
^o	o	8
q	q	5
^j	j/dʒ	4
r$	r	11
^m	m	12
^e|	e +	7
b$	b	6
^aa	aː	1
^mw	mʷ	3
i$	i	17
ȯ	ȯ/o	20
ŋ$	ŋ	10
^k	k	4
uu	uː	1
^u	u	1
^ts	ts	4
^n	n	2
ij$	ij/i	2
^å	ḁ/a	2
^e-een	e ʔ eː	1
$	NULL	4
nn	nː	1
k$	k	6
p	p	4
g$	g	3
^ů	ů/u	2
p$	p	1
^g	g	3
i|	i +	3
bw	bʷ	3
^ŋ	ŋ	1
pw	pʷ	1
^ė	e	1
ė	ė/e	1
^p	p	2
u$	u	4
^áá	ʔ á/a ʔ á/a	1
ů$	ů/u	2
^q	q	1
d$	d	2
ə	ə	3
ė$	ė/e	1
ŋ̊$	ŋ̊/ŋ	1
^i$	i	1
^ñ	ɲ	1
^a|	a +	4
q$	q	1
