Grapheme	IPA	Frequency
^m	m	26
i	i	56
-$	NULL	8
^t	t	20
e	e	36
u	u	42
r	r	50
e$	e	9
a	a	155
o	o	24
m$	m	9
^k	k	19
d	d	13
^-	NULL	37
k	k	41
u$	u	27
^d	d	14
r$	r	20
m	m	25
i$	i	29
^n	n	17
s	s	11
n	n	28
ʔ	ʔ	14
_	+	11
-	+	13
k$	k	20
^s	s	14
o$	o	15
^b	b	9
p	p	38
t	t	20
w	w	9
^y	y/j	8
a$	a	16
b	b	5
^p	p	17
p$	p	10
ə	ə	2
ns	n s	1
n$	n	19
ʔw	ʔʷ	1
ŋ	ŋ	2
ŋ$	ŋ	2
_-	+	5
ʔ$	ʔ	14
-_	+	1
ñ	ɲ	1
y	y/j	4
^w	w	7
$	NULL	1
^a	a	7
ʔs	ʔ s	1
p|	p +	1
ŋw	ŋʷ	1
x	x	1
^r	r	3
j	j/dʒ	1
h	h	2
w$	w	1
o|	o +	1
^d|	d +	1
^i	i	1
^i$	i	1
c	c/ts	1
l	l	1
ws	w s	1
