Grapheme	IPA	Frequency
^l	l	12
i	i	32
m	m	12
e	e	27
-	+	22
k$	k	14
o	o	15
k	k	2
a	a	66
l	l	17
^s	s	13
e$	e	2
^m	m	9
i$	i	9
^d	d	7
j	j/dʒ	10
u	u	23
f$	f	16
^g	g	8
^b	b	7
ř	ř/r	9
m$	m	4
^h	h	10
^a	a	7
s$	s	2
aː	aː	4
f	f	3
t	t	2
^n	n	7
ŋ$	ŋ	3
oː	oː	1
t$	t	7
n	n	7
a$	a	4
ŋw	ŋʷ	1
ŋ	ŋ	7
n$	n	19
^u	u	3
ʔ$	ʔ	4
s	s	8
g	g	4
w	w	3
^bw	bʷ	2
^mw	mʷ	2
iː$	iː	7
h	h	11
_	+	6
uː	uː	1
b	b	4
r	r	3
u$	u	5
^o	o	4
^gw	gʷ	1
^mᵐʙ	m ⁿʙ	2
l$	l	1
^e	e	1
^dw	dʷ	1
d	d	4
p$	p	1
ə$	ə	1
^nn	nʰ	1
mm	mː	1
h$	h	1
^f	f	2
^j	j/dʒ	1
^i$	i	1
d$	d	1
^t	t	1
