Grapheme	IPA	Frequency
^m	m	25
u	u	28
l	l	40
ǵ	ǵ/g	1
u$	u	10
e	e	14
ls	l s	2
é$	é/e	30
i	i	44
p	p	15
í$	í/i	6
é	é/e	15
p$	p	12
ú$	ú/u	13
ey	ey/ei	5
á$	á/a	21
k$	k	20
^g	g	7
a	a	61
^u	u	8
d	d	9
ú	ú/u	15
ŋ$	ŋ	8
^k	k	24
ŋ	ŋ	14
g	g	8
^n	n	14
s$	s	4
^s	s	17
k	k	24
n	n	36
o$	o	6
^β	β	1
r̃	r̃/r	27
s	s	13
^o	o	11
b	b	2
^t	t	13
r	r	8
á	á/a	36
i$	i	11
o	o	35
^p	p	9
^w	w	9
ms	m s	2
ó$	ó/o	8
^a	a	27
β	β	6
e$	e	8
^l	l	2
m$	m	7
ó	ó/o	14
^b	b	4
^á	ʔ á/a	1
^d	d	7
ós$	ó/o s	2
ḡ	ḡ/g	11
w	w	20
l$	l	1
í	í/i	17
n$	n	10
^ŋ	ŋ	4
m	m	20
^i	i	17
^í	ʔ í/i	1
$	NULL	6
^b|	b +	1
t$	t	7
^r̃	r̃/r	2
t	t	19
r̃$	r̃/r	7
w$	w	2
^e	e	7
y	y/j	12
ów$	ó/o w	4
és$	é/e s	1
^ḡ	ḡ/g	5
a$	a	4
š	š/ʃ	1
^y	y/j	2
r$	r	1
ḍ	ḍ/ɖ	3
ḷ$	l̩/l	9
ʊ	ʊ	2
k|	k +	1
ŋw	ŋʷ	2
ó̝	ó̝/o	1
r̃w	r̃w/rʷ	1
ḷ	l̩/l	2
ḷw	ḷw/lʷ	1
a|	a +	1
ḳ	ḳ/k	1
