Grapheme	IPA	Frequency
^m	m	13
a	a	69
r̃	r̃/r	6
_	+	88
n	n	48
e	e	71
e$	e	44
^ⁿd	ⁿd	5
o	o	48
s	s	10
a$	a	29
x	x	18
r	r	51
u$	u	17
^ɲ	ɲ	8
^a	a	27
^j	j/dʒ	7
v	v	22
^k	k	5
ɲ	ɲ	1
i$	i	21
^f	f	1
m	m	23
u	u	26
ɛ	ɛ	5
^x	x	12
j	j/dʒ	3
o$	o	9
^t̪	t̪	3
ĩ	ĩ	1
^n	n	20
i	i	27
rʃ	r ʃ	13
õ	õ	4
^u	u	2
ɣʷ	ɣʷ	2
^ᵐb	ⁿb	3
^o	o	4
w	w	5
^pʷ	pʷ	1
p	p	3
^v	v	2
ã	ã	2
^g	g	6
o:	oː	5
t̪	t̪	3
ɛ$	ɛ	11
í$	í/i	1
ã$	ã	1
f	f	1
^s	s	6
^p	p	4
ø	ø	3
u:$	uː	1
^w	w	3
^rʃ	r ʃ	6
^ɣʷ	ɣʷ	1
k	k	4
ù$	ù/u	2
ⁿd	ⁿd	2
^ŋ	ŋ	3
o:$	oː	2
ë$	ë/ə	2
ø$	ø	1
ŋ	ŋ	1
i:$	iː	1
_ⁿd	+ ⁿd	1
^e$	e	1
