Grapheme	IPA	Frequency
^v	v	35
i	i	77
_	+	91
’	ʔ	28
n$	n	38
^o	o	2
c	c/ts	4
a	a	106
m	m	22
o$	o	5
ⁿd	ⁿd	6
u	u	36
o	o	41
^’	ʔ	12
t̪	t̪	17
k$	k	22
ɣʷ	ɣʷ	4
ã	ã	1
_ⁿd	+ ⁿd	6
e$	e	8
^ɣʷ	ɣʷ	4
e	e	39
i$	i	13
^ɲ	ɲ	14
m$	m	2
^ʰm	ʰm	2
n	n	21
g	g	18
c$	c/ts	9
j	j/dʒ	2
^l	l	8
k	k	17
p	p	12
i:	iː	1
ʰm	ʰm	2
^n	n	10
ɲ	ɲ	7
ŋ$	ŋ	8
^t̪	t̪	9
a$	a	12
w	w	3
v	v	6
^k	k	8
t̪$	t̪	7
l	l	15
p$	p	4
ʰ	ʰm	10
ʝ	ʝ	7
_ʰn	+ ʰn	1
ŋ	ŋ	1
^i	i	2
’$	ʔ	2
^ⁿd	ⁿd	6
s	s	1
^m	m	5
ɲ$	ɲ	3
^c	c	2
^s	s	2
ᵐb	ⁿb	1
^ᵐb	ⁿb	2
a:	aː	3
^p	p	5
^w	w	2
^ʰp	ʰp	1
ɛ$	ɛ	1
^xʰ	xʰ	1
ee	eː	1
θ$	θ	1
^ʝ	ʝ	2
aᵐb	a ⁿb	2
^ʰv	ʰv	1
^g	g	1
^ŋ	ŋ	1
o:	oː	1
^ŋ$	ŋ	1
^m$	m	1
^n$	n	1
^i$	i	1
a:$	aː	1
u$	u	1
