Grapheme	IPA	Frequency
^’	ʔ	10
i	i	26
_	+	42
j	j/dʒ	31
e$	e	51
^k	k	16
o	o	49
l	l	5
m	m	14
o$	o	23
a	a	33
w	w	5
a$	a	30
^t̪	t̪	14
u	u	27
e	e	21
n	n	24
^ⁿd	ⁿd	8
^a	a	6
i$	i	16
^p	p	26
p	p	7
ⁿd	ⁿd	6
^ð	ð	3
o:$	oː	6
ᵐb	ⁿb	6
_ⁿd	+ ⁿd	2
’	ʔ	3
n$	n	1
^ᵐb	ⁿb	7
x	x	7
t̪	t̪	4
^n	n	10
_ᵐb	+ ⁿb	2
^ʰmʷ	ʰmʷ	1
c	c/ts	4
^m	m	19
r	r	3
g	g	9
k	k	3
u$	u	18
^e	e	3
o:	oː	4
^c	c	5
ʝ	ʝ	1
^w	w	3
^j	j/dʒ	3
eᵐb	e ⁿb	1
^ʰn	ʰn	1
^i	i	3
a:$	aː	1
^o:$	oː	1
ð	ð	1
^ɲ	ɲ	2
i:$	iː	1
i:	iː	2
^g	g	4
aᵐb	a ⁿb	2
^ʰk	ʰk	1
v	v	1
^ã$	ã	1
^θ	θ	1
^l	l	1
