Grapheme	IPA	Frequency
^d	d	3
i	i	55
m	m	37
a	a	178
-	+	59
r	r	29
d	d	8
u	u	98
a$	a	94
^gh	gʰ	1
o	o	26
ŋ$	ŋ	28
u$	u	23
^k	k	17
e	e	15
g	g	1
^ŋ	ŋ	21
p	p	9
l	l	29
^ɡ	g	13
^u	u	18
s	s	16
y	y/j	5
m$	m	4
^m	m	18
ɡ	g	35
p$	p	8
^s	s	15
ŋ	ŋ	29
^g	g	1
^w	w	4
b	b	8
^ɣ	ɣ	6
^t	t	13
t	t	26
z	z	7
-$	NULL	3
^a	a	7
ɛ$	ɛ	1
n	n	55
w	w	4
o$	o	2
_	+	18
^i	i	6
^kw	kʷ	1
ɣ	ɣ	5
^n	n	7
i$	i	14
k	k	6
^-	NULL	7
β	β	6
^l	l	12
^p	p	7
n$	n	1
e$	e	7
^y	y/j	4
^o	o	3
gh	gʱ	1
^b	b	3
oo	oː	1
k$	k	4
ls	l s	1
s$	s	1
^r	r	1
^z	z	1
^β	β	1
