Grapheme	IPA	Frequency
^n	n	5
i	i	17
m	m	11
e	e	19
-	+	19
k$	k	22
^k	k	1
a	a	42
^s	s	4
n$	n	14
^m	m	9
a$	a	1
^j	j/dʒ	1
i$	i	8
^g	g	7
u	u	24
ř	ř/r	9
^t	t	8
iː	iː	5
^x	x	3
^a	a	9
^h	h	8
u$	u	10
o	o	22
n	n	7
j	j/dʒ	6
ə	ə	1
^b	b	9
t	t	7
^l	l	9
p	p	3
x	x	10
aː	aː	7
w	w	6
e$	e	3
^mw	mʷ	3
ŋ$	ŋ	5
^d	d	8
k	k	1
d	d	5
eː	eː	2
b	b	3
^p	p	2
^w	w	7
m$	m	2
oː	oː	1
g	g	3
oː$	oː	3
t$	t	4
aː$	aː	2
r	r	3
mw	mʷ	1
_	+	4
o$	o	2
uː	uː	3
ʔ$	ʔ	1
iː$	iː	1
x$	x	1
p$	p	13
h$	h	1
s	s	1
^bw	bʷ	1
h	h	4
w$	w	2
^i$	i	1
^e	e	1
ŋ	ŋ	2
