Grapheme	IPA	Frequency
^m	m	27
o	o	49
ŋ	ŋ	29
g	g	3
a$	a	21
^ŋ	ŋ	18
a	a	118
s	s	19
i	i	54
n$	n	46
e	e	18
n	n	46
d	d	20
r$	r	12
^h	h	1
-	+	62
^t	t	19
t	t	19
ə	ə	30
^n	n	13
l$	l	5
^k	k	37
u	u	78
l	l	34
i$	i	25
^p	p	11
p	p	9
ɡ	g	24
ə$	ə	12
^ɡ	g	2
f	f	5
f$	f	1
k	k	14
-$	NULL	1
b	b	17
u$	u	12
_	+	17
w	w	7
r	r	23
ɛ$	ɛ	3
^s	s	8
?$	ʔ	1
ŋ$	ŋ	5
^l	l	5
ŋs	ŋ s	1
o$	o	7
ɛ	ɛ	22
m$	m	7
^b	b	13
^β	β	1
^y	y/j	6
y	y/j	4
ɔ	ɔ	2
p$	p	9
m	m	27
ɜ	ɜ	1
oo	oː	2
^mʷ	mʷ	1
v	v	1
ɛɛ	ɛː	1
k$	k	2
e$	e	4
^w	w	3
^i	i	2
^u	u	4
^f	f	5
t$	t	6
s$	s	7
^-	NULL	1
ʔ$	ʔ	1
^i$	i	1
lw	lʷ	1
j	j/dʒ	1
$	NULL	1
^ii$	iː	1
^r	r	3
^a	a	5
aa	aː	1
^d	d	4
w$	w	1
