Grapheme	IPA	Frequency
^n	n	8
i	i	37
m	m	14
a	a	93
n$	n	33
^ŋ	ŋ	3
s	s	11
k$	k	5
^w	w	1
ŋ$	ŋ	5
?	ʔ	1
e$	e	11
^n$	n	11
e	e	24
^-	NULL	40
t	t	16
o	o	28
r$	r	8
^a	a	9
u$	u	15
l	l	25
a$	a	14
^d	d	7
l$	l	4
b	b	14
u	u	28
i$	i	33
ŋs	ŋ s	1
g$	g	1
n	n	22
^s	s	7
g	g	3
h	h	4
^t	t	14
^m	m	13
p	p	10
^l	l	2
ŋ	ŋ	9
r	r	19
^p	p	5
^b	b	7
k	k	3
^r	r	6
^v	v	4
^y	y/j	4
_-	+	1
-$	NULL	3
v	v	1
o$	o	4
w	w	3
^u	u	4
d$	d	7
^i	i	4
_	+	4
-	+	2
b$	b	3
t$	t	3
^i$	i	4
^g	g	3
s$	s	1
d	d	11
y	y/j	4
^k	k	5
m$	m	3
^h	h	4
dh	dʱ	1
^?_	NULL	1
__	+	1
^o$	o	1
^a$	a	1
^e	e	1
^o	o	1
