Grapheme	IPA	Frequency
^l	l	12
i	i	45
m	m	16
a	a	88
-	+	38
k$	k	26
^ɣ	ɣ	19
l	l	16
a$	a	11
^m	m	18
t	t	23
o$	o	12
^r	r	5
ŋ	ŋ	6
o	o	40
u	u	40
ɣ$	ɣ	8
e	e	39
s	s	14
l$	l	9
^β	β	16
n	n	15
_	+	5
e$	e	13
^t	t	21
r	r	24
s$	s	9
ɣ	ɣ	12
r$	r	14
^ᵐb	ⁿb	9
β	β	17
kʷ	kʷ	1
^s	s	18
^p	p	1
^ⁿd	ⁿd	9
ⁿd	ⁿd	3
m$	m	8
w	w	5
t$	t	17
^ᵏpʷ	kpʷ	1
^ŋ	ŋ	3
^mʷ	mʷ	2
ms	m s	1
n$	n	18
æ	æ	15
üs$	ü/y s	1
^kʷ	kʷ	3
ŋ$	ŋ	6
œ	œ	5
^a	a	4
u$	u	4
^ŋʷ	ŋʷ	2
^n	n	9
ü	ü/y	2
^i	i	8
β$	β	7
^e	e	4
ŋʷ$	ŋʷ	2
^w	w	11
k	k	4
i$	i	9
kʷ$	kʷ	3
^k	k	6
w$	w	3
ᵐb	ⁿb	1
^o	o	2
ə	ə	1
^u	u	1
ws	w s	1
nw	nʷ	1
ə$	ə	3
œ$	œ	1
