Grapheme	IPA	Frequency
^t̪	t̪	17
’	ʔ	21
i	i	40
_	+	37
n$	n	45
^j	j/dʒ	6
a	a	115
e	e	26
ɣʷ	ɣʷ	3
l	l	13
aᵐb	a ⁿb	7
j	j/dʒ	6
u	u	24
θ	θ	2
^xʰ	xʰ	12
^v	v	8
o	o	42
f	f	2
n	n	10
o$	o	10
^f	f	7
ⁿd	ⁿd	9
^’	ʔ	4
m	m	15
e$	e	19
t̪	t̪	15
k	k	8
^θ	θ	6
m$	m	3
^ʰm	ʰm	4
p$	p	8
^ɲ	ɲ	9
ʰn	ʰn	1
^x	x	16
i:	iː	1
^ᵐb	ⁿb	5
^c	c	6
^m	m	10
ɲ	ɲ	4
a$	a	16
_ᵐb	+ ⁿb	6
^ð	ð	1
i$	i	9
c	c/ts	2
^w	w	6
ʰ	ʰm	1
p	p	8
x	x	4
u$	u	10
v	v	9
^ⁿd	ⁿd	5
t̪$	t̪	10
ʰm	ʰm	1
g	g	2
o:	oː	2
ɛ	ɛ	1
ᵐb	ⁿb	1
aʰn	a ʰn	1
ð	ð	1
k$	k	2
^p	p	4
ẽ	ẽ	1
a:ʰn	aː ʰn	1
c$	c/ts	3
ɛ$	ɛ	1
^ɣʷ	ɣʷ	2
ŋ$	ŋ	6
eʰn	e ʰn	1
_ʰn	+ ʰn	1
a:$	aː	1
^o$	o	1
^g	g	5
^l	l	2
^k	k	2
_ⁿd	+ ⁿd	1
^n	n	6
ŋ	ŋ	1
