Grapheme	IPA	Frequency
^l	l	15
u	u	62
m	m	28
a	a	71
-	+	39
u$	u	33
^mʷ	mʷ	2
e	e	46
l$	l	10
^m	m	23
æ	æ	14
r	r	44
w	w	12
a$	a	48
^-	NULL	44
i	i	55
p	p	11
æ$	æ	4
β	β	20
m$	m	5
l	l	44
o$	o	13
e$	e	17
^n	n	5
n	n	35
^s	s	11
b	b	1
y	y/j	1
i$	i	14
^k	k	22
ⁿd	ⁿd	6
o	o	27
^p	p	12
^y	y/j	7
·$	NULL	2
k	k	18
s	s	20
nw	nʷ	1
^β	β	8
_	+	4
^ŋ	ŋ	1
ə	ə	2
r$	r	7
n$	n	9
ŋ	ŋ	8
mʷ	mʷ	4
^o	o	9
^a	a	5
^i	i	6
·	+	2
pʷ	pʷ	1
k$	k	5
t	t	1
^e	e	1
s$	s	3
œ	œ	2
^w	w	4
ŋ$	ŋ	2
^t	t	3
p$	p	4
ᵐb	ⁿb	1
^u	u	1
β$	β	2
rw	rʷ	1
ə$	ə	1
