Grapheme	IPA	Frequency
^ʔ	ʔ	32
a	a	146
b	b	12
a$	a	82
^m	m	23
o	o	51
u	u	56
l	l	45
i$	i	50
^a	a	16
o$	o	40
e$	e	23
^f	f	27
^t	t	25
^l	l	18
e	e	24
_	+	11
m	m	23
^g	g	12
r	r	34
ʔ	ʔ	7
ŋ	ŋ	15
^b	b	8
i	i	39
f	f	37
u$	u	51
-	+	3
n	n	29
g	g	12
y	y/j	1
^s	s	19
-$	NULL	10
^k	k	13
t	t	17
^r	r	13
k	k	15
d	d	10
^o	o	5
e|	e +	1
s	s	16
w	w	1
^kw	kʷ	10
^i	i	11
^gw	gʷ	5
^n	n	9
ā$	ā/a 	8
^ā	ā/a	3
^ŋ	ŋ	1
o|	o +	1
^e	e	4
ō	ō/o	2
^w	w	5
ē$	ē/e 	1
ō$	ō/o	2
^ū	ū/u	2
^d	d	5
ū$	ū	4
gw	gʷ	4
ū	ū	1
kw	kʷ	4
^ī	ī	1
^u	u	2
ā	ā/a 	3
^ō	ō/o	2
u|	u +	1
^i$	i	1
a|	a +	2
