Grapheme	IPA	Frequency
^m	m	22
b	b	5
i	i	34
ɔ$	ɔ	19
u	u	24
y	y/j	4
œ$	œ	23
a	a	80
r	r	23
^v	v	13
ā	ā/a 	12
ᵑg	ⁿg	5
u$	u	16
^w	w	4
l	l	25
a$	a	20
e	e	23
o$	o	24
e$	e	56
n	n	29
^n	n	30
ɛ	ɛ	1
ᵐb	ⁿb	3
i$	i	26
^ŋ	ŋ	1
g	g	5
o	o	10
m	m	19
^pw	pʷ	1
^l	l	10
^ō	ō/o	1
ɣ	ɣ	6
^i	i	19
s	s	3
t	t	14
k	k	8
ɔ	ɔ	7
^r	r	16
ñ	ɲ	10
ṇ	n̩/ŋ	3
č	č/tʃ	2
^mm	mː	2
^ņ	ņ/ŋ	3
^t	t	8
v	v	16
^ᵐb	ⁿb	2
^k	k	5
ü	ü/y	1
^č	č/tʃ	2
^p	p	2
^a	a	5
^ṛ	ṛ/r	3
^mw	mʷ	1
x	x	2
ŋ	ŋ	6
ĵ	ĵ/dʒ	1
^kw	kʷ	1
ʷ	w	2
ɔ̄$	ɔ̄/ɔ	1
mʷ	mʷ	1
^ⁿǰ	ⁿǰ/ⁿdʒ	2
ṇ̃	ñ̩/ŋ	1
^ṃ	m̩/m	1
^h	h	3
^b	b	2
ņ	ņ/n	1
nn	nː	1
^iᵑ̣g	i ⁿg	1
^iᵐ̣b	i ⁿb	1
œ	œ	10
^œ$	œ	1
^i$	i	1
w	w	5
^u	u	4
^ə	ə	1
^ᵑg	ⁿg	3
^mʷ	mʷ	1
ø	ø	1
aᵐb	a ⁿb	1
_	+	3
^aᵐb	a ⁿb	3
aᵑg	a ⁿg	3
ē$	ē/e 	1
^vw	vʷ	1
^ṇ	n̩/n	1
mm	mː	1
f	f	1
^ⁿd	ⁿd	1
p	p	2
h	h	2
^iᵐb	i ⁿb	1
mw	mʷ	1
^nn	nʰ	1
^ā	ā/a	2
ⁿǰ	ⁿǰ/ⁿdʒ	1
^ñ	ɲ	1
^‐ᵐbʷ	ⁿbʷ	1
^ᵐbʷ	ⁿbʷ	1
kw	kʷ	1
^ŋ̣i	ŋ i	1
$	NULL	1
^tʰ	tʰ	2
^ll	lː	1
