Grapheme	IPA	Frequency
^i	i	34
_	+	84
s	s	4
i	i	48
n$	n	42
^j	j/dʒ	4
e	e	33
l	l	14
a	a	120
n	n	33
p	p	14
o	o	47
w	w	6
aᵐb	a ⁿb	4
e$	e	18
j	j/dʒ	10
i$	i	10
xʰ	xʰ	4
^’	ʔ	2
f	f	3
ⁿd	ⁿd	6
m$	m	5
^c	c	8
g	g	4
u	u	19
ᵐb	ⁿb	1
^t̪	t̪	14
^ʰm	ʰm	5
_ⁿd	+ ⁿd	7
p$	p	6
_ᵐb	+ ⁿb	9
^n	n	7
t̪	t̪	20
’	ʔ	17
i:	iː	1
^v	v	5
x	x	7
_ʰn	+ ʰn	1
ŋ	ŋ	2
k	k	8
ɲ	ɲ	6
m	m	20
^ᵐb	ⁿb	5
^ʰp	ʰp	1
a$	a	19
^ɲ	ɲ	5
v	v	10
ĩ	ĩ	1
^u	u	2
ʰ	ʰm	2
^m	m	7
^ɣʷ	ɣʷ	1
^a	a	10
u$	u	12
t̪$	t̪	16
^x	x	5
eᵐb	e ⁿb	1
ʝ	ʝ	3
o$	o	10
o:	oː	2
ɛ$	ɛ	3
ã	ã	1
^s	s	7
c	c/ts	2
θ	θ	4
^xʰ	xʰ	3
a:	aː	1
^ⁿd	ⁿd	2
^w	w	1
^p	p	1
^ʰn	ʰn	1
ɣʷ	ɣʷ	2
ŋ$	ŋ	5
^f	f	5
^e	e	2
ʰm	ʰm	1
aʰn	a ʰn	1
^θ	θ	1
^o$	o	1
^k	k	4
^g	g	3
^l	l	1
