Grapheme	IPA	Frequency
^m	m	17
i	i	64
n	n	27
a	a	101
-$	NULL	31
^k	k	31
o	o	55
s	s	13
u	u	59
r$	r	8
l|	l +	2
m	m	21
r	r	48
u$	u	4
^pʷ	pʷ	3
e	e	54
l	l	26
k	k	12
^w	w	5
w	w	6
a$	a	8
^s	s	13
l$	l	9
e$	e	9
^r	r	14
_	+	10
p	p	16
k$	k	20
n$	n	45
p$	p	18
^t	t	23
mʷ	mʷ	2
^p	p	27
t	t	8
^a	a	12
ŋ	ŋ	9
t$	t	12
^l	l	8
r|s	r + s	1
-	+	10
m$	m	5
^u	u	5
ŋ$	ŋ	10
é	é/e	1
^ŋ	ŋ	13
i$	i	9
^i	i	5
^n	n	7
^mʷ	mʷ	4
ee	eː	1
o$	o	2
ŋs	ŋ s	1
^o	o	5
s$	s	4
ey	ey/ei	1
$	NULL	1
lw	lʷ	1
aa	aː	1
ŋ|	ŋ +	1
pʷ	pʷ	1
^e	e	3
^o$	o	1
^i$	i	1
^a$	a	1
d	d	1
'e	ʔ e	1
