Grapheme	IPA	Frequency
^v	v	6
e	e	62
l	l	52
a	a	44
-$	NULL	23
^mʷ	mʷ	4
i	i	56
l$	l	17
^m	m	33
æ	æ	5
r	r	19
u$	u	3
^y	y/j	8
^t	t	18
e$	e	33
^s	s	13
^k	k	16
i$	i	19
^l	l	22
o	o	51
ō$	ō/o	2
ks	k s	1
k$	k	4
^b	b	2
u	u	24
m	m	12
ɔɔ$	ɔɔ/ɔː	1
ŋ	ŋ	15
^pʷ	pʷ	3
^p	p	15
l|s	l + s	1
n	n	21
r$	r	17
ī$	ī/i	1
s	s	12
pʷ	pʷ	4
l|	l +	1
^n	n	6
t	t	11
ɨ	ɨ	11
o$	o	19
^r	r	9
a$	a	9
^e	e	5
w	w	4
d	d	1
b	b	2
n|	n +	2
ə	ə	1
n$	n	13
ŋ$	ŋ	8
p$	p	7
ɛ	ɛ	6
^a	a	4
a|	a +	1
m$	m	7
k	k	12
^fʷ	fʷ	1
_	+	7
f	f	6
mʷ	mʷ	2
p	p	16
h	h	1
^ɛ	ɛ	1
^i	i	2
^w	w	6
^f	f	6
o|	o +	4
^t$	t	1
-	+	2
y	y/j	5
^ɣ$	ɣ	1
^u	u	2
i|	i +	1
ɔ	ɔ	1
ɔ$	ɔ	3
ns	n s	1
r|	r +	1
e|	e +	1
ō	ō/o	1
^ō$	ō/o	1
^u$	u	1
ps	p s	1
ɨ$	ɨ	1
ɔɔ	ɔɔ/ɔː	1
^ŋ	ŋ	1
^ɣ	ɣ	3
ɲ	ɲ	2
^o	o	1
