Grapheme	IPA	Frequency
^n	n	13
i	i	53
m	m	15
á	á/a	42
n$	n	71
^ŋ	ŋ	4
a	a	121
s$	s	6
^w	w	9
ŋ$	ŋ	10
e	e	33
^l	l	10
a$	a	13
^t	t	36
o	o	27
z$	z	13
^d	d	17
l$	l	12
^s	s	19
o$	o	3
^b	b	19
z	z	29
n	n	22
í$	í/i	31
g$	g	5
^g	g	10
u	u	60
m$	m	10
l	l	33
ŋ	ŋ	13
f	f	5
g	g	6
f$	f	4
g|	g +	1
ń$	ń/n	1
^m	m	33
s	s	12
p	p	8
é	é/e	15
^k	k	11
ó	ó/o	9
i$	i	21
^z	z	11
b	b	9
u:$	uː	1
^y	y/j	12
k	k	9
^f	f	13
ú	ú/u	15
u$	u	13
t$	t	9
t	t	20
w	w	6
d	d	12
^u	u	6
^á	ʔ á/a	1
ú$	ú/u	3
^a	a	10
z|	z +	2
é$	é/e	10
^e	e	1
^p	p	19
^i	i	6
b$	b	3
e$	e	8
í	í/i	9
n|	n +	3
k$	k	7
t|	t +	1
_	+	2
y	y/j	2
$	NULL	1
á:	áː/a	1
d$	d	4
m|	m +	1
á$	á/a	2
á|	á/a +	1
ó$	ó/o	1
à	ʔ à/a	1
p$	p	1
ey	ey/ei	1
^-	NULL	1
-	+	1
^e$	e	1
^a$	a	1
^o$	o	1
^i$	i	2
^í	ʔ í/i	1
a|	a +	1
^a|	a +	1
