Grapheme	IPA	Frequency
^l	l	8
i	i	52
m	m	19
a	a	143
_$	NULL	13
^t	t	30
o	o	64
^m	m	18
d	d	8
th	tʰ	16
o$	o	39
^n|	n +	1
e$	e	27
^v	v	21
n	n	37
v	v	26
e	e	31
t	t	31
i$	i	54
^a	a	16
ʔ	ʔ	1
s	s	10
^h	h	22
_	+	5
u	u	75
u$	u	64
ŋ	ŋ	25
a$	a	73
^g	g	20
r	r	39
^b	b	9
f	f	5
^p	p	15
i|	i +	1
l	l	39
^o	o	5
u|	u +	1
m|	m +	1
g	g	55
^k	k	20
oo	oː	3
p	p	9
^s	s	19
uu	uː	4
^th	tʰ	5
b	b	12
^u	u	5
^i	i	20
h	h	24
^ŋ	ŋ	9
^d	d	6
ee$	eː	1
^ñ	ɲ	6
^r	r	7
-	+	8
^e	e	3
uu$	uː	1
^a$	a	1
j	j/dʒ	5
k	k	9
ŋ|	ŋ +	1
aa	aː	2
^j	j/dʒ	5
aa$	aː	1
^n	n	3
a|	a +	1
ñ	ɲ	1
^i$	i	1
gg	gː	1
