Grapheme	IPA	Frequency
^î	ʔ î/i	4
˥$	NULL	72
^a	a	9
˧	NULL	135
è	è/e	10
mw	mʷ	3
ü	ü/y	9
˧$	NULL	125
^è	è/e	9
˥	NULL	89
t	t	16
ö	ö/œ	19
^â	â/a	12
-$	NULL	5
^p	p	16
ä	ä/æ	39
r	r	63
^n	n	23
i	i	44
g	g	13
é	é/e	20
^m	m	12
ê	ê/e	15
^b	b	7
i:	iː	8
^é	é/e	2
o:	oː	5
^t	t	23
^d	d	15
ë	ë/ə	42
u	u	17
a	a	31
w	w	11
^c	c	17
ù	ù/u	13
â:	âː/aː	7
u:	uː	5
^w	w	15
â	â/a	17
pw	pʷ	8
m	m	15
ö:	ö:/œː	7
˩	NULL	5
˩$	NULL	7
î:	î:/iː	3
î	î/i	16
-	+	19
o	o	19
û	û/u	9
y	y/j	6
_	+	14
p	p	17
^û	ʔ û/u	3
^ô:	ʔ ô/oː	1
^pw	pʷ	8
^i	i	10
^g	g	8
^u	u	3
^I	ɪ	1
j	j/dʒ	8
d	d	6
è:	èː/eː	1
ê:	êː/eː	3
ô:	ô:/oː	3
^ö	ö/œ	1
c	c/ts	11
ô	ô/o	2
b	b	7
l	l	2
a:	aː	12
n	n	13
^ù	ʔ ù/u	1
ä:	äː/æː	1
^-	NULL	10
û$	û/u	1
â$	â/a	1
^j	j/dʒ	8
e	e	5
k	k	7
ù:	ù:/uː	1
û:	û:/uː	2
bw	bʷ	3
é:	éː/eː	2
^k	k	3
_$	NULL	4
¸	NULL	1
^bw	bʷ	2
˧:	NULL	1
ê:$	êː/eː	2
â:$	âː/aː	1
î$	î/i	1
i$	i	2
^_	NULL	1
ë$	ë/ə	2
o$	o	1
ö$	ö/œ	1
^ô$	ʔ ô/o	1
ê$	ê/e	1
^r	r	2
a$	a	1
a:$	aː	1
^ê	ê/e	2
í	í/i	1
