Grapheme	IPA	Frequency
^m	m	23
e	e	69
r	r	85
ɛ	ɛ	7
_	+	58
e$	e	57
^n	n	18
s	s	5
a	a	64
ⁿd	ⁿd	12
ʝ	ʝ	1
a$	a	19
n	n	17
u	u	39
u$	u	17
^p	p	18
^f	f	2
o$	o	12
^ɣʷ	ɣʷ	2
i$	i	13
rʃ	r ʃ	10
a:$	aː	3
o	o	34
^ⁿd	ⁿd	9
^k	k	24
ø	ø	3
j	j/dʒ	2
i	i	18
m	m	19
xʰ	xʰ	1
^ᵐb	ⁿb	5
w	w	4
c	c/ts	1
a:	aː	1
v	v	3
o:	oː	3
r̃	r̃/r	5
ᵐb	ⁿb	3
u:	uː	1
p	p	8
ɣʷ	ɣʷ	1
^g	g	2
o:$	oː	4
^w	w	3
^j	j/dʒ	3
ɛ$	ɛ	10
^t̪	t̪	2
k	k	7
^o	o	1
ẽ$	ẽ	1
^s	s	8
^x	x	7
^a	a	3
ɲ	ɲ	1
x	x	5
ã	ã	2
^ɲ	ɲ	3
^rʃ	r ʃ	3
ã$	ã	1
^c	c	1
ù$	ù/u	2
t̪	t̪	4
___	+	1
$	NULL	1
^uᵐb	u ⁿb	1
g	g	1
ø$	ø	1
^ŋ	ŋ	1
eᵐb	e ⁿb	1
aᵐb	a ⁿb	1
^r	r	2
^i	i	1
_ᵐb	+ ⁿb	2
_ⁿd	+ ⁿd	1
_$	NULL	1
