Grapheme	IPA	Frequency
^j	j/dʒ	6
iː	iː	3
m	m	23
o	o	29
-	+	13
n$	n	24
^l	l	2
i	i	26
g	g	7
-$	NULL	7
^s	s	7
a	a	75
i$	i	10
a$	a	6
u	u	27
mw	mʷ	4
j	j/dʒ	6
u$	u	8
^g	g	8
b	b	3
l	l	10
^nⁿr	n ⁿr	8
w	w	4
^n	n	13
e	e	10
ř	ř/r	3
s$	s	2
^b	b	8
ss	sː	1
o$	o	9
d	d	6
h	h	9
ŋ	ŋ	7
e$	e	4
^ṙ	ṙ/r	1
ŋ$	ŋ	3
^d	d	5
t$	t	7
^mw	mʷ	5
iː$	iː	10
^h	h	3
^m	m	20
m$	m	4
t	t	3
_	+	6
^r	r	4
n	n	16
_$	NULL	1
^w	w	7
s	s	9
r	r	7
^i	i	1
uː	uː	1
aː	aː	5
gw	gʷ	1
d$	d	1
ⁿr	ⁿr	3
^mᵐʙ	m ⁿʙ	1
f$	f	1
uː$	uː	1
p	p	1
^i$	i	1
oː	oː	1
ŕ	ŕ/r	1
ə	ə	1
ɨ	ɨ	1
l$	l	1
bw	bʷ	1
