Grapheme	IPA	Frequency
^v	v	1
a	a	113
r	r	24
i	i	32
-$	NULL	15
^mʷ	mʷ	2
r$	r	13
^a	a	15
t	t	37
ᵐbʷ	ⁿbʷ	7
i$	i	41
^ᵑg	ⁿg	2
ɛ	ɛ	50
l	l	39
^-	NULL	75
β	β	10
l$	l	14
^i	i	7
s	s	21
e	e	16
ɛ$	ɛ	16
ⁿd	ⁿd	3
ɪ	ɪ	17
s$	s	17
^b	b	2
n	n	21
ə$	ə	3
^ᵐb	ⁿb	8
ŋ	ŋ	12
p˺$	p˺/p	2
^u	u	2
m	m	34
t$	t	8
^t	t	3
g	g	10
^w	w	2
o	o	15
u	u	59
^fʷ	fʷ	1
ɣ	ɣ	3
^m	m	10
ᵐb	ⁿb	9
^n	n	25
-	+	25
u$	u	8
^ⁿdʳ	ⁿdʳ	7
e$	e	5
^ᵐbʷ	ⁿbʷ	1
^ⁿd	ⁿd	11
rs	r s	1
ⁿdʳ	ⁿdʳ	4
_	+	5
lw	lʷ	2
ʙ	ʙ	2
ŋ$	ŋ	11
ɔ$	ɔ	5
ms	m s	2
n$	n	14
d	d	3
m$	m	1
mʷ	mʷ	5
ɔ	ɔ	3
ʊ	ʊ	1
^aᵐb	a ⁿb	3
^ɪⁿd	ɪ ⁿd	1
k	k	5
a$	a	6
^e	e	1
ks	k s	1
b	b	6
w	w	10
_$	NULL	2
rw	rʷ	1
t͡s	ts	2
x$	x	3
ᵐʙ	ⁿʙ	10
aᵑg	a ⁿg	3
^ᵐʙ	ⁿʙ	2
v	v	8
gʰ$	gʰ	1
p$	p	1
š$	š/ʃ	1
x	x	2
^l	l	5
βʷ	βʷ	1
iʰ$	iʰ/i	1
βs	β s	1
^t͡s	ts	2
vs	v s	2
vʷ	vʷ	1
^ɛ	ɛ	2
ᵐ	ⁿb	1
ɸ$	ɸ	2
$	NULL	4
ɾ	ɾ	1
o$	o	4
ᵑg	ⁿg	3
^r	r	2
^s	s	4
ŋs	ŋ s	1
^k	k	1
ə	ə	1
^ⁿb	ⁿb	1
