Grapheme	IPA	Frequency
^ᵐb	ⁿb	5
i	i	66
n	n	17
-	+	53
k$	k	29
^ɣ	ɣ	24
a	a	78
l	l	19
a$	a	19
^m	m	18
u	u	32
ʔ	ʔ	3
o$	o	17
^r	r	6
o	o	45
ŋ	ŋ	7
^β	β	17
n$	n	13
eˀ	e ʔ	3
e	e	28
s	s	12
_	+	5
m	m	16
^e	e	8
ɣ	ɣ	22
β	β	17
r$	r	12
r	r	27
^ᵏpʷ	kpʷ	1
uˀ	u ʔ	2
ᵏpʷ	kpʷ	2
^u	u	4
w	w	10
s$	s	13
nˀ	nˀ	1
^k	k	5
^ˀaᵏpʷ	ʔ a kpʷ	1
^s	s	13
^ˀi	ʔ i	3
^kʷ	kʷ	3
ᵐb	ⁿb	3
^x	x	6
^ⁿd	ⁿd	9
ⁿd	ⁿd	8
aˀ	a ʔ	3
ɣ$	ɣ	3
^mʷ	mʷ	4
ms	m s	2
e$	e	24
^ŋ	ŋ	1
^l	l	11
mʷ	mʷ	4
^i	i	3
ŋ$	ŋ	5
iˀ	i ʔ	2
^o	o	1
k	k	7
^a	a	3
^ˀa	ʔ a	6
^n	n	8
^t	t	3
t	t	3
l$	l	8
ks	k s	1
^ˀuˀ$	ʔ u ʔ	1
^f	f	2
aˀ$	a ʔ	2
^w	w	7
x	x	2
i$	i	11
β$	β	3
aᵐb	a ⁿb	1
uˀ$	u ʔ	1
m$	m	3
ˀe	ʔ e	2
eˀ$	e ʔ	3
w$	w	1
u$	u	3
oˀ$	o ʔ	1
v̈$	v̈/vʱ	1
ˀiˀ	ʔ iˀ	1
^ˀu	ʔ u	1
kʷ	kʷ	3
·$	NULL	1
^ˀuˀ	ʔ u ʔ	1
mˀ	mˀ	1
lˀ	lˀ	1
^ˀe$	ʔ e	1
βˀ	βˀ	1
t$	t	1
ˀo	ʔ o	2
ˀi	ʔ i	1
ŋʷ	ŋʷ	1
