Grapheme	IPA	Frequency
^i	i	6
m	m	27
a|	a +	23
n$	n	89
^a	a	22
s	s	33
u	u	36
g	g	14
a	a	119
f$	f	2
i	i	55
u$	u	14
^a|	a +	1
^e|	e +	28
b	b	39
b$	b	12
^e	e	3
t	t	29
a$	a	15
n	n	29
t$	t	11
^i|	i +	26
o	o	59
r$	r	16
y	y/j	6
e	e	30
^d	d	2
^f	f	11
f	f	20
^u	u	6
i|	i +	28
^k	k	12
u|	u +	8
^j	j/dʒ	3
r	r	42
k$	k	3
o|	o +	9
e|	e +	5
^s	s	10
s$	s	2
j	j/dʒ	3
^t	t	5
^|y	y/j	1
ŋ	ŋ	2
w	w	10
^w	w	6
i$	i	13
^m	m	10
n|	n +	1
^o	o	8
v	v	3
^n	n	4
^g	g	7
k	k	11
m$	m	6
o$	o	6
s|	s +	1
^y	y/j	4
ms	m s	1
e$	e	3
^|r	r	1
d	d	2
^b	b	9
^r	r	7
^|t	t	1
_	+	2
d$	d	1
g$	g	2
kw	kʷ	1
^kw	kʷ	1
^-	NULL	1
