Grapheme	IPA	Frequency
^ã	ã	2
_	+	66
e	e	38
x	x	6
r	r	38
u	u	27
a$	a	26
^e	e	3
_ⁿd	+ ⁿd	3
a	a	49
k	k	15
m	m	11
o:$	oː	5
i	i	32
^v	v	7
ø	ø	8
ɛ$	ɛ	12
^o	o	2
ⁿd	ⁿd	7
o	o	33
^m	m	19
a:$	aː	4
^k	k	17
p	p	7
n	n	16
w	w	7
e$	e	31
^ø	ø	1
^p	p	10
^n	n	7
t̪	t̪	2
r̃	r̃/r	5
^x	x	1
ɛ	ɛ	6
j	j/dʒ	3
ø$	ø	16
ù	ù/u	3
^t̪	t̪	8
i$	i	16
o:	oː	3
ẽ	ẽ	1
^w	w	9
õ	õ	3
^g	g	3
^a	a	10
o$	o	11
^j	j/dʒ	4
^ᵐb	ⁿb	3
ũ	ũ	1
v	v	5
u$	u	10
s	s	3
c	c/ts	1
^uᵐb	u ⁿb	1
^ɲ	ɲ	3
^s	s	4
ɲ	ɲ	3
^ù	ʔ ù/u	1
ù$	ù/u	2
^c	c	2
aᵐb	a ⁿb	6
ã	ã	2
^ⁿd	ⁿd	10
^f	f	1
^i	i	1
^o:$	oː	1
i:$	iː	2
_ᵐb	+ ⁿb	1
^aᵐb	a ⁿb	1
ᵐb	ⁿb	1
pʷ	pʷ	1
^ø$	ø	2
ã$	ã	1
^rʃ	r ʃ	3
^r	r	3
^o$	o	1
^e$	e	1
ʝ	ʝ	1
rʃ	r ʃ	1
