Grapheme	IPA	Frequency
^n	n	16
g	g	29
a	a	140
-$	NULL	61
^mw	mʷ	5
ii$	iː	2
i	i	71
ts	ts	20
i$	i	36
^w	w	22
o	o	29
k	k	25
^h	h	7
u	u	63
r	r	20
l$	l	18
l	l	45
^-	NULL	22
p	p	9
m	m	25
a$	a	22
uu	uː	2
k$	k	12
^l	l	19
e	e	55
h$	h	17
^g	g	21
aa$	aː	4
oo$	oː	1
^m	m	16
aa	aː	10
s	s	18
p$	p	16
^k	k	19
^bw	bʷ	5
^ts	ts	3
^s	s	20
n	n	44
^i	i	17
t	t	24
s$	s	15
v	v	7
_	+	11
t$	t	12
^v	v	16
h	h	12
^d	d	15
^b	b	9
^r	r	16
b	b	11
ee	eː	1
w	w	8
n$	n	11
g$	g	8
uu$	uː	4
u$	u	14
o$	o	8
bw	bʷ	9
d	d	9
^a	a	4
mw	mʷ	6
^t	t	17
m$	m	4
oo	oː	1
ls	l s	1
e$	e	9
^u	u	5
ee$	eː	2
^o	o	1
kh	kʰ	1
ms	m s	1
lh	lʰ	1
gs	g s	1
^e	e	1
sw	sʷ	1
__	+	1
lw	lʷ	1
pw	pʷ	1
gw	gʷ	2
