Grapheme	IPA	Frequency
^n	n	61
a	a	139
r	r	31
a$	a	68
^m	m	26
u	u	42
r$	r	4
t	t	46
^p	p	14
u$	u	28
^s	s	9
p	p	10
n	n	32
m	m	14
e	e	29
i$	i	26
^r	r	6
o	o	37
e$	e	21
^w	w	5
aa	aː	9
f	f	11
l	l	32
w	w	1
i	i	30
l$	l	6
m̃	m̃/m	11
p̃	p̃/p	6
k	k	28
p$	p	1
m$	m	2
^t	t	12
ŋ	ŋ	5
s	s	16
o$	o	11
^k	k	14
^l	l	11
^a	a	6
^f	f	5
_	+	5
ii$	iː	2
^p̃	p̃/p	8
k$	k	3
^m̃	m̃/m	6
sw	sʷ	1
g	g	6
^rr	rː	1
s$	s	2
uu	uː	1
n$	n	7
g$	g	6
^u	u	1
t$	t	4
^g	g	4
ks	k s	1
^ms	m s	1
gs	g s	1
^ns	n s	1
^ee$	eː	1
ts	ts	1
