Grapheme	IPA	Frequency
^x	x	17
ɛ	ɛ	33
r	r	33
ɛ$	ɛ	32
^ç	ç	15
d	d	19
y	y/j	2
aa$	aː	11
n	n	12
ũ	ũ	3
ũ$	ũ	4
^p	p	16
a$	a	27
^f	f	3
ʌ	ʌ	4
ʌ$	ʌ	3
^xʷ	xʷ	3
ã	ã	12
Ĩ$	ɪ	2
^m	m	24
ɛ̃$	ɛ̃	12
^š	š/ʃ	11
pʷ	pʷ	3
ĩ	ĩ	4
ĩ$	ĩ	8
^k	k	20
ɔ	ɔ	11
t	t	18
ɔɔ$	ɔɔ/ɔː	8
a	a	24
ṫ$	ṫ/t	1
u	u	18
u$	u	9
ʌ̃$	ʌ̃	6
^d	d	9
ə$	ə	2
^pʷ	pʷ	5
e$	e	5
^ñ	ɲ	2
ɪ$	ɪ	1
^kʷ	kʷ	9
ã$	ã	15
^j	j/dʒ	8
i$	i	10
m	m	10
^n	n	25
e	e	6
x	x	4
^b	b	8
a|	a +	4
^bʷ	bʷ	1
w	w	4
i	i	16
ãã$	ãː	6
bʷ	bʷ	4
ʌʌ	ʌː	1
xw	xʷ	1
^mʷ	mʷ	7
^t	t	8
ɛ̃	ɛ̃	6
^g	g	3
xʷ	xʷ	1
aa	aː	3
ñ	ɲ	2
^w	w	5
j	j/dʒ	1
ɔ$	ɔ	15
k	k	6
ii$	iː	8
ɛ̃ɛ̃$	ɛ̃ː	3
ee$	eː	5
ɨ	ɨ	6
ç	ç	2
ɨ$	ɨ	6
^c	c	6
uu$	uː	2
ɛɛ	ɛː	4
-$	NULL	5
ɔɔ	ɔɔ/ɔː	2
mʷ	mʷ	1
p	p	3
b	b	7
o$	o	1
o	o	3
ii	iː	3
ŋ	ŋ	1
ɨɨ$	ɨɨ/ɨː	2
ĩĩ$	ĩĩ/ĩː	3
ũũ$	ũ	1
g	g	4
ɔ̃$	ɔ̃	3
ʌ̃	ʌ̃	3
š	š/ʃ	3
^a	a	6
ɔ̃ɔ̃$	ɔ̃	1
kʷ	kʷ	1
əə	əə/əː	1
_	+	1
^ŋ	ŋ	2
ɨ̃	ɨ̃	1
ɨ̃$	ɨ̃	1
^_	NULL	1
ɛ̃ɛ̃	ɛ̃ː	1
^v	v	1
^r	r	1
ee	eː	1
^a$	a	1
^ĩ	ĩ	1
^y	y/j	1
v	v	1
|	+	1
f	f	1
