Grapheme	IPA	Frequency
^r	r	34
i	i	58
m	m	28
a$	a	98
^k	k	46
a	a	193
u	u	67
ī$	ī/i	4
v	v	12
^m	m	51
t	t	96
u$	u	60
^v	v	12
e$	e	41
^à	ʔ à/a	12
e	e	41
r	r	73
^a	a	17
^t	t	74
ā	ā/a 	22
'i$	ʔ i	3
^'a	ʔ a	10
k	k	68
p	p	29
'e$	ʔ e	4
^'i	ʔ i	2
'i	ʔ i	2
i$	i	60
^p	p	33
o$	o	32
à	ʔ à/a	7
è	è/e	2
o	o	51
n	n	68
oo	oː	5
uu$	uː	3
^i	i	10
^n	n	16
g	g	41
aa	aː	18
^uu$	uː	1
^'u	ʔ u	5
ì	ì/i	11
ì$	ì	9
^u	u	6
ii$	iː	4
g$	g	1
q	q	1
aa$	aː	8
^'o	ʔ o	3
à$	ʔ à/a	6
'o$	ʔ o	2
-	+	10
^-	NULL	5
'u$	ʔ u	3
^e	e	1
ī	ī/i	1
^ì	ʔ ì/i	7
ā$	ā/a 	8
ō	ō/o	5
^o	o	4
^a$	a	1
ē$	ē/e 	3
^ē$	ē/e	1
^ō	ō/o	1
'a	ʔ a	7
ū	ū	3
'e	ʔ e	3
ee	eː	3
_	+	6
'u	ʔ u	3
^'ō	ʔ ō/o	2
'o	ʔ o	2
oo$	oː	3
^'e	ʔ e	2
ū$	ū	3
'ū$	ʔ ū/u	1
'ū'ū$	ʔ ū/u ʔ ū/u	1
^ā	ā/a	3
^'a'a	ʔ a ʔ a	1
^aa	aː	1
_-	+	2
^i$	i	1
ē	ē/e 	1
èe	è/e	1
-$	NULL	1
