Grapheme	IPA	Frequency
^b	b	17
e	e	58
ñ	ɲ	13
i	i	38
-$	NULL	23
^m	m	15
e$	e	15
t	t	23
ɔ$	ɔ	16
^c	c	4
a$	a	18
^h	h	42
l	l	28
^g	g	5
e|	e +	4
ð	ð	1
n$	n	17
^a	a	13
ə$	ə	9
^hw	hʷ	1
aa	aː	10
i$	i	12
^k	k	16
ɔ	ɔ	7
n	n	25
^s	s	6
s	s	3
^u	u	7
^j	j/dʒ	4
u$	u	12
^y	y/j	7
a	a	50
ii	iː	4
ñ$	ɲ	8
əə$	əə/əː	6
^t	t	10
ŋ	ŋ	15
_	+	17
k$	k	10
a|	a +	2
b	b	18
^x	x	8
aa$	aː	7
k	k	19
y	y/j	22
m	m	19
^o	o	7
u	u	21
^d	d	7
r	r	14
^ñ	ɲ	2
^l	l	10
-	+	3
ə	ə	15
o|	o +	2
o	o	17
h	h	13
æ	æ	7
c$	c/ts	8
c	c/ts	11
^ə	ə	7
r$	r	12
^i	i	5
$	NULL	11
m$	m	3
ŋ$	ŋ	12
^e	e	5
^w	w	8
^əə	əː	1
^bw	bʷ	2
oo$	oː	2
t$	t	12
g	g	5
oo	oː	2
o$	o	6
^n	n	2
ɔɔ	ɔɔ/ɔː	6
^v	v	4
^mw	mʷ	1
əə	əə/əː	2
v	v	4
w	w	2
^kyy$	yː	1
^oo	oː	1
^ɔ	ɔ	1
j	j/dʒ	2
p$	p	2
^uu	uː	1
s$	s	1
|	+	4
ɔɔ$	ɔɔ/ɔː	3
ii$	iː	1
^oxyy	o x yː	1
^th	tʰ	9
ææ	æː	3
th	tʰ	1
d	d	4
x	x	4
ey	ey/ei	2
ee	eː	2
æ$	æ	2
mw	mʷ	1
^aa	aː	1
ee$	eː	2
^e$	e	1
