Grapheme	IPA	Frequency
^h	h	26
e$	e	14
^m	m	34
u	u	54
e	e	54
l$	l	9
o	o	29
i	i	53
æ	æ	15
t	t	30
u$	u	20
^l	l	13
^k	k	9
aa	aː	1
k	k	7
a	a	81
^s	s	12
s	s	26
i$	i	37
^a	a	10
m|	m +	1
m	m	20
l	l	35
s$	s	16
^x	x	15
ʊ	ʊ	4
uu$	uː	2
^p	p	11
r	r	14
n	n	18
ɪ$	ɪ	20
ɛ$	ɛ	19
^v	v	21
ŋ	ŋ	13
^t	t	31
v	v	10
a$	a	13
^n	n	6
ɛ	ɛ	2
^u	u	5
kk	kː	2
n$	n	19
^r	r	2
æ$	æ	1
m$	m	5
o$	o	3
h	h	6
h$	h	5
^ŋ	ŋ	2
t$	t	7
ŋ$	ŋ	8
o|	o +	1
^i	i	3
x	x	3
ä|	ä/æ +	1
p	p	5
-	+	3
p$	p	4
u|	u +	2
r$	r	4
i|	i +	6
^o	o	1
^e	e	5
ii$	iː	2
ɪ	ɪ	1
k$	k	3
ä	ä/æ	1
hh	hː	1
^b	b	1
e|	e +	1
^e$	e	3
^x|	x +	3
^n|	n +	1
_	+	1
