Grapheme	IPA	Frequency
^r	r	19
i	i	82
m	m	37
a$	a	115
^m	m	36
a	a	210
s	s	11
u	u	83
i$	i	58
t	t	40
u$	u	59
^v	v	8
e$	e	33
e	e	39
^h	h	26
_$	NULL	27
^t	t	52
f	f	39
r	r	62
^k	k	24
k	k	47
^u	u	9
^p	p	14
^b	b	5
^sh	sʰ	4
n	n	57
v	v	16
^a	a	19
l	l	11
o$	o	22
^i	i	12
g	g	30
^j	j/dʒ	3
^u$	u	1
h	h	13
o	o	44
^n	n	19
p	p	11
aa	aː	3
^f	f	25
-	+	3
^s	s	24
ŋ	ŋ	3
^l	l	2
^h$	h	1
_	+	6
sh	sʰ	7
^a$	a	11
j	j/dʒ	4
^ts	ts	2
^e$	e	1
l$	l	2
k$	k	1
p$	p	1
^ʃ	ʃ	1
^-	NULL	8
ā	ā/a 	1
^o	o	2
ū$	ū	1
h$	h	1
hsh	h sh/sʰ	1
^hs	h s	1
ŋ$	ŋ	1
^e	e	2
^x	x	1
aa$	aː	1
^kʰ	kʰ	1
^i$	i	1
^w	w	4
ì	ì/i	2
ʃ	ʃ	1
tsh	tsʰ	1
^t$	t	1
r$	r	1
