Grapheme	IPA	Frequency
^l	l	26
i	i	30
m	m	12
a$	a	55
^k	k	39
e	e	33
v	v	10
a	a	106
h	h	34
_	+	8
s	s	6
l	l	53
u	u	36
ā	ā/a 	7
p	p	5
e$	e	30
^v	v	11
^h	h	28
^a	a	15
i$	i	49
k	k	42
ʔ	ʔ	7
^à	ʔ à/a	8
u$	u	50
^s	s	16
^p	p	22
ŋ	ŋ	35
^ʔ	ʔ	1
^m	m	30
^i	i	6
aa	aː	5
aa$	aː	9
t	t	1
^uu$	uː	3
o	o	33
o$	o	27
'u$	ʔ u	3
^'u	ʔ u	5
n	n	3
^a$	a	1
^ŋ	ŋ	6
^u	u	5
^e	e	3
^'i	ʔ i	1
'o	ʔ o	1
'i$	ʔ i	1
ii	iː	1
^n	n	2
g	g	1
ì$	ì	4
0	NULL	1
^g	g	1
ii$	iː	1
à$	ʔ à/a	3
^o	o	3
^'o	ʔ o	5
^'e	ʔ e	3
à	ʔ à/a	1
^'a	ʔ a	1
'a$	ʔ a	1
ì	ì/i	1
uu$	uː	2
uu	uː	1
ee	eː	1
oo$	oː	2
^l$	l	1
^mm	mː	1
oo	oː	1
^ì	ʔ ì/i	1
'e$	ʔ e	1
^i$	i	2
^n$	n	1
ī	ī/i	1
^h$	h	1
^aa	aː	1
ee$	eː	1
ā$	ā/a 	1
