Grapheme	IPA	Frequency
^g	g	3
a	a	42
w	w	9
i	i	32
_	+	61
ø$	ø	10
ø	ø	9
x	x	9
e	e	54
r	r	45
u	u	15
a$	a	18
^e	e	5
_ⁿd	+ ⁿd	2
g	g	1
m	m	10
ë$	ë/ə	2
^k	k	33
r̃	r̃/r	5
ã	ã	5
e$	e	41
^v	v	3
ɛ$	ɛ	10
^w	w	3
ʝ	ʝ	1
^m	m	18
i$	i	21
^s	s	6
aᵐb	a ⁿb	3
^u$	u	1
^p	p	13
o:$	oː	5
^ⁿd	ⁿd	8
ɛ	ɛ	7
o	o	40
o:	oː	3
n	n	15
v	v	13
ë	ë/ə	1
s	s	6
k	k	11
^t̪	t̪	7
^ᵐb	ⁿb	5
ĩ	ĩ	1
p	p	3
^n	n	8
^a	a	5
^o	o	5
o$	o	8
^j	j/dʒ	4
ⁿd	ⁿd	6
u$	u	9
^ŋ	ŋ	1
ɲ	ɲ	1
^a$	a	1
t̪	t̪	3
c	c/ts	1
ã$	ã	2
ù$	ù/u	2
^ø	ø	1
ĩ$	ĩ	1
^c	c	1
^o:	oː	1
a:$	aː	4
^o:$	oː	1
^oo$	oː	1
i:$	iː	1
^ɲ	ɲ	1
^ã	ã	1
ᵐb	ⁿb	1
^ø$	ø	1
^r	r	2
ù	ù/u	2
^o$	o	1
^i$	i	1
^e$	e	1
ee	eː	2
_ᵐb	+ ⁿb	4
