Grapheme	IPA	Frequency
^p	p	5
i	i	54
s	s	22
u	u	39
-$	NULL	36
^m	m	9
a	a	103
r	r	35
t	t	28
^l	l	6
o	o	45
^ᵐb	ⁿb	6
l	l	20
^v̈	v̈/v	5
n	n	25
v̈	v̈/vʱ	3
o$	o	13
^s	s	18
a$	a	51
^m̈	m̈/m	9
^k	k	5
u$	u	15
^a	a	20
_	+	12
^u	u	6
ⁿdʳ	ⁿdʳ	10
^t	t	11
e	e	10
eᵐb	e ⁿb	1
ls	l s	3
βs	β s	1
ɣ	ɣ	17
^ⁿdʳ	ⁿdʳ	5
^β	β	12
^ŋ	ŋ	2
^ᵐp	ⁿp	2
ŋ	ŋ	3
^&	ʔ	1
&	ʔ	1
^ɣ	ɣ	4
n$	n	2
^n	n	7
^i	i	5
^r	r	7
m̈	m̈/mʰ	5
m	m	4
i$	i	13
e$	e	10
β	β	11
^o	o	2
s$	s	3
w	w	2
^e	e	1
v̈$	v̈/vʱ	2
^aᵐ̈b	a ⁿb	1
t$	t	1
-	+	1
^w	w	1
ŋ$	ŋ	2
^aᵐb	a ⁿb	1
k	k	2
β$	β	1
k$	k	1
^nn	nʰ	1
m$	m	2
