Grapheme	IPA	Frequency
^m	m	41
e$	e	106
^mʷ	mʷ	4
a	a	113
u	u	41
r	r	25
^mw	mʷ	5
^f	f	15
k	k	33
n	n	55
^k	k	11
e	e	100
l	l	62
^l	l	14
f	f	5
u$	u	20
^pw	pʷ	5
o$	o	17
^n	n	20
a$	a	68
^r	r	4
m	m	26
b	b	13
i$	i	21
^ŋ	ŋ	11
o	o	27
^w	w	11
w	w	6
^s	s	2
p	p	19
i	i	79
^ⁿd	ⁿd	5
d	d	11
^o	o	1
^u	u	6
^i	i	6
t	t	17
^a	a	20
mʷ	mʷ	5
mw	mʷ	5
^ᵐb	ⁿb	4
s	s	14
^v	v	2
_ᵐb	+ ⁿb	1
_	+	17
ŋ	ŋ	18
^t	t	20
aᵐb	a ⁿb	1
^e	e	7
^p	p	6
^pʷ	pʷ	3
pʷ	pʷ	1
pw	pʷ	3
l$	l	1
v	v	7
kʷ	kʷ	3
kw	kʷ	3
ᵑg	ⁿg	1
g	g	9
^aᵐb	a ⁿb	2
ⁿd	ⁿd	3
eᵑg	e ⁿg	1
^ᵐbʷ	ⁿbʷ	1
bw	bʷ	1
^b	b	1
^eᵐb	e ⁿb	1
^ᵑg	ⁿg	5
